pair_id,enzyme_class,enz_node,sub_node,enz_ac,sub_ac,enz_gene,sub_gene,is_known_pair,prob_hgt_fold0,prob_hgt_fold1,prob_hgt_fold2,prob_hgt_fold3,prob_hgt_fold4,prob_hgt_mean,prob_hgt_std,crc_enz_expr,crc_sub_expr,lihc_enz_expr,lihc_sub_expr,crc_activity,lihc_activity,crc_score,lihc_score,gi_score
E3|Q9H0M0|O15530,E3,316,1999,Q9H0M0,O15530,WWP1,PDPK1,False,0.9947647,0.9947935,0.9963611,0.9960471,0.9915652,0.99470633,0.001898244,0.07072082730494572,0.06562065062620397,0.11053036077839125,0.07074806996986245,0.06812302621415132,0.0884296878776792,0.06776240539397226,0.08796157029185177,0.07786198784291201
E3|O14965|P22694,E3,11,1866,O14965,P22694,AURKA,PRKACB,False,0.9950027,0.99475574,0.99629635,0.99602747,0.9915666,0.9947298,0.0018854043,0.03045628100532096,0.1465964032972667,0.04451447135207938,0.17762465877500902,0.0668190186488167,0.08892057008624615,0.06646686905673371,0.08845194089777762,0.07745940497725567
DUB|Q14694|P27361,DUB,436,1101,Q14694,P27361,USP10,MAPK3,False,0.99566525,0.9950701,0.9959533,0.9958246,0.9917759,0.9948578,0.0017557165,0.1127920176901713,0.054402569895174974,0.12244153928241923,0.045967136443857,0.07833374512946101,0.07502190975035787,0.07793093734525629,0.07463613208603959,0.07628353471564794
DUB|Q9Y4E8|Q9NQW6,DUB,492,1767,Q9Y4E8,Q9NQW6,USP15,ANLN,False,0.9954965,0.99490607,0.9958474,0.9958364,0.99165,0.9947473,0.001773147,0.21230732954893902,0.020598426623669425,0.23421347890677816,0.03236065352535382,0.06613015159048877,0.08705918240984126,0.0657827897432294,0.08660188664239708,0.07619233819281324
E3|O14965|P27695,E3,11,1012,O14965,P27695,AURKA,APEX1,False,0.9957384,0.9948147,0.9960043,0.9957694,0.9916602,0.9947974,0.0018117144,0.03045628100532096,0.1535069075626572,0.04451447135207938,0.15960528461907572,0.06837579625120366,0.08428964865163648,0.06802006433362714,0.08385112332556148,0.0759355938295943
E3|Q9UNE7|Q9GZV5,E3,393,1917,Q9UNE7,Q9GZV5,STUB1,WWTR1,False,0.99510974,0.99495935,0.99595636,0.99600655,0.99116886,0.9946402,0.001998233,0.12633510319029104,0.043950230284434795,0.12395422474391522,0.048435704570619915,0.07451480979121616,0.07748425782038892,0.0741154253136972,0.0770689576953232,0.0755921915045102
E3|Q12834|P27695,E3,99,1012,Q12834,P27695,CDC20,APEX1,False,0.99525356,0.99462456,0.9959013,0.9956103,0.9917287,0.99462366,0.0016869514,0.033372948040499596,0.1535069075626572,0.040409700834780064,0.15960528461907572,0.07157498201149849,0.08030941291720899,0.07119017057271079,0.07987764220816568,0.07553390639043824
E3|Q9Y3I1|P45983,E3,405,1837,Q9Y3I1,P45983,FBXO7,MAPK8,False,0.99491334,0.9947417,0.9959948,0.9960626,0.9916863,0.99467975,0.0017791021,0.15089462458019398,0.031602804384982024,0.17255687671924985,0.03869154310884421,0.0690557260721598,0.08170980255948715,0.06868833234552439,0.08127508598242003,0.0749817091639722
E3|Q9H0M0|O95271,E3,316,1741,Q9H0M0,O95271,WWP1,TNKS,False,0.9956321,0.99478805,0.9961802,0.99580634,0.9906283,0.994607,0.0022818283,0.07072082730494572,0.06301539626730168,0.11053036077839125,0.06324415115130753,0.06675702927012678,0.08360860508271341,0.06639700861127298,0.08315770387550234,0.07477735624338766
E3|P14373|P04637,E3,64,528,P14373,P04637,TRIM27,TP53,False,0.99550444,0.99523985,0.99590415,0.99602,0.99134386,0.9948025,0.0019584557,0.08414154919547104,0.05481088485174953,0.09534219763493924,0.07082104251960304,0.06791077060526395,0.08217197717358656,0.06755780437504309,0.08174488832222684,0.07465134634863496
