pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid,enz_gene_norm,sub_gene_norm,gene_pair_key,ppi_physical_flag,enz_compartments,sub_compartments,shared_compartments,has_enz_loc,has_sub_loc,coloc_flag,scrna_has_both_genes_crc,scrna_has_both_genes_lihc,scrna_coexpr_crc,scrna_coexpr_lihc,scrna_coexpr_flag,scrna_max_min_expr,scrna_best_cancer,scrna_best_celltype
DUB|Q9UPU5|Q9NYV9,DUB|Q9UPU5,DUB,Q9UPU5,Q9NYV9,USP24,TAS2R13,USP,0,neg2x_initial_degree_matched,,USP24,TAS2R13,TAS2R13|USP24,False,,membrane,,False,True,False,True,True,False,False,False,0.00509,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Mono/Macro
DUB|Q9UPU5|P33981,DUB|Q9UPU5,DUB,Q9UPU5,P33981,USP24,TTK,USP,0,neg2x_initial_degree_matched,,USP24,TTK,TTK|USP24,False,,,,False,False,False,True,True,False,False,False,0.38742,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9UPU5|O60885,DUB|Q9UPU5,DUB,Q9UPU5,O60885,USP24,BRD4,USP,0,neg2x_initial_degree_matched,,USP24,BRD4,BRD4|USP24,False,,nucleus,,False,True,False,True,True,False,False,False,0.45739,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9UPU5|P04179,DUB|Q9UPU5,DUB,Q9UPU5,P04179,USP24,SOD2,USP,0,neg2x_initial_degree_matched,,USP24,SOD2,SOD2|USP24,False,,mitochondrion,,False,True,False,True,True,False,False,False,0.37347,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|CD4Tconv
DUB|Q9Y2K6|O60341,DUB|Q9Y2K6,DUB,Q9Y2K6,O60341,USP20,KDM1A,USP,0,neg2x_initial_degree_matched,,USP20,KDM1A,KDM1A|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.21582,CRC,CRC|CRC_GSE139555_expression_Celltype_majorlineage|Myofibroblasts
DUB|Q9Y2K6|O75461,DUB|Q9Y2K6,DUB,Q9Y2K6,O75461,USP20,E2F6,USP,0,neg2x_initial_degree_matched,,USP20,E2F6,E2F6|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.12399,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y2K6|Q9Y253,DUB|Q9Y2K6,DUB,Q9Y2K6,Q9Y253,USP20,POLH,USP,0,neg2x_initial_degree_matched,,USP20,POLH,POLH|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.2853,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y2K6|Q9HCX3,DUB|Q9Y2K6,DUB,Q9Y2K6,Q9HCX3,USP20,ZNF304,USP,0,neg2x_initial_degree_matched,,USP20,ZNF304,USP20|ZNF304,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.08365,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|Q9Y2K6|P36897,DUB|Q9Y2K6,DUB,Q9Y2K6,P36897,USP20,TGFBR1,USP,0,neg2x_initial_degree_matched,,USP20,TGFBR1,TGFBR1|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,cell_junction;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.32236,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Treg
DUB|Q9Y2K6|P24864,DUB|Q9Y2K6,DUB,Q9Y2K6,P24864,USP20,CCNE1,USP,0,neg2x_initial_degree_matched,,USP20,CCNE1,CCNE1|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.10918,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y2K6|O43521,DUB|Q9Y2K6,DUB,Q9Y2K6,O43521,USP20,BCL2L11,USP,0,neg2x_initial_degree_matched,,USP20,BCL2L11,BCL2L11|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.41516,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8Tex
DUB|Q9Y2K6|Q8IVP5,DUB|Q9Y2K6,DUB,Q9Y2K6,Q8IVP5,USP20,FUNDC1,USP,0,neg2x_initial_degree_matched,,USP20,FUNDC1,FUNDC1|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,membrane;mitochondrion,,True,True,False,True,True,False,False,False,0.11943,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y2K6|A2AIR5,DUB|Q9Y2K6,DUB,Q9Y2K6,A2AIR5,USP20,Grin3a,USP,0,neg2x_initial_degree_matched,,USP20,GRIN3A,GRIN3A|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,,,True,False,False,True,True,False,False,False,0.01319,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|Mono/Macro
DUB|Q9Y2K6|P20226,DUB|Q9Y2K6,DUB,Q9Y2K6,P20226,USP20,TBP,USP,0,neg2x_initial_degree_matched,,USP20,TBP,TBP|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.16125,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD8T
DUB|Q9Y2K6|P04198,DUB|Q9Y2K6,DUB,Q9Y2K6,P04198,USP20,MYCN,USP,0,neg2x_initial_degree_matched,,USP20,MYCN,MYCN|USP20,False,cytoplasm;cytoskeleton;endoplasmic_reticulum,nucleus,,True,True,False,True,True,False,False,False,0.05507,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q9Y4E8|P61073,DUB|Q9Y4E8,DUB,Q9Y4E8,P61073,USP15,CXCR4,USP,0,neg2x_initial_degree_matched,,USP15,CXCR4,CXCR4|USP15,False,cytoplasm;mitochondrion;nucleus,cell_junction;endosome;lysosome;membrane;plasma_membrane,,True,True,False,True,True,True,False,True,1.55954,LIHC,LIHC|LIHC_GSE179795_expression_Celltype_majorlineage|ILC
DUB|Q9Y4E8|Q16625,DUB|Q9Y4E8,DUB,Q9Y4E8,Q16625,USP15,OCLN,USP,0,neg2x_initial_degree_matched,,USP15,OCLN,OCLN|USP15,False,cytoplasm;mitochondrion;nucleus,cell_junction;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.22197,CRC,CRC|CRC_GSE139555_expression_Celltype_majorlineage|Myofibroblasts
DUB|Q9Y4E8|Q9UKV5,DUB|Q9Y4E8,DUB,Q9Y4E8,Q9UKV5,USP15,AMFR,USP,0,neg2x_initial_degree_matched,,USP15,AMFR,AMFR|USP15,False,cytoplasm;mitochondrion;nucleus,endoplasmic_reticulum;membrane,,True,True,False,True,True,False,False,False,0.36108,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|B
DUB|Q9Y4E8|P01130,DUB|Q9Y4E8,DUB,Q9Y4E8,P01130,USP15,LDLR,USP,0,neg2x_initial_degree_matched,,USP15,LDLR,LDLR|USP15,False,cytoplasm;mitochondrion;nucleus,endosome;golgi;lysosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.52909,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y4E8|O75365,DUB|Q9Y4E8,DUB,Q9Y4E8,O75365,USP15,PTP4A3,USP,0,neg2x_initial_degree_matched,,USP15,PTP4A3,PTP4A3|USP15,False,cytoplasm;mitochondrion;nucleus,endosome;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.46089,CRC,CRC|CRC_GSE146771_Smartseq2_expression_Celltype_majorlineage|Fibroblasts
DUB|Q9Y5E6|Q53EZ4,DUB|Q9Y5E6,DUB,Q9Y5E6,Q53EZ4,PCDHB3,CEP55,Other,0,neg2x_initial_degree_matched,,PCDHB3,CEP55,CEP55|PCDHB3,False,membrane;plasma_membrane,cytoplasm;cytoskeleton,,True,True,False,True,True,False,False,False,0.01898,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q9Y5E6|Q8WTU0,DUB|Q9Y5E6,DUB,Q9Y5E6,Q8WTU0,PCDHB3,DDI1,Other,0,neg2x_initial_degree_matched,,PCDHB3,DDI1,DDI1|PCDHB3,False,membrane;plasma_membrane,,,True,False,False,True,True,False,False,False,0.00123,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|NK
DUB|Q9Y5K5|Q4U2R8,DUB|Q9Y5K5,DUB,Q9Y5K5,Q4U2R8,UCHL5,SLC22A6,UCH,0,neg2x_initial_degree_matched,,UCHL5,SLC22A6,SLC22A6|UCHL5,False,cytoplasm;nucleus;proteasome,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.01863,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|Q9Y5K5|Q9NYV9,DUB|Q9Y5K5,DUB,Q9Y5K5,Q9NYV9,UCHL5,TAS2R13,UCH,0,neg2x_initial_degree_matched,,UCHL5,TAS2R13,TAS2R13|UCHL5,False,cytoplasm;nucleus;proteasome,membrane,,True,True,False,True,True,False,False,False,0.00509,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Mono/Macro
DUB|Q9Y5K5|P37023,DUB|Q9Y5K5,DUB,Q9Y5K5,P37023,UCHL5,ACVRL1,UCH,0,neg2x_initial_degree_matched,,UCHL5,ACVRL1,ACVRL1|UCHL5,False,cytoplasm;nucleus;proteasome,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.18689,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Endothelial
DUB|Q9Y5K5|P36894,DUB|Q9Y5K5,DUB,Q9Y5K5,P36894,UCHL5,BMPR1A,UCH,0,neg2x_initial_degree_matched,,UCHL5,BMPR1A,BMPR1A|UCHL5,False,cytoplasm;nucleus;proteasome,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.12462,LIHC,LIHC|LIHC_GSE166635_expression_Celltype_majorlineage|Fibroblasts
DUB|Q9Y5K5|Q92819,DUB|Q9Y5K5,DUB,Q9Y5K5,Q92819,UCHL5,HAS2,UCH,0,neg2x_initial_degree_matched,,UCHL5,HAS2,HAS2|UCHL5,False,cytoplasm;nucleus;proteasome,endoplasmic_reticulum;golgi;lysosome;membrane;plasma_membrane;vesicle,,True,True,False,True,True,False,False,False,0.17133,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Fibroblasts
DUB|Q9Y5T5|Q8TB45,DUB|Q9Y5T5,DUB,Q9Y5T5,Q8TB45,USP16,DEPTOR,USP,0,neg2x_initial_degree_matched,,USP16,DEPTOR,DEPTOR|USP16,False,cytoplasm;nucleus,lysosome;membrane,,True,True,False,True,True,False,False,False,0.36081,LIHC,LIHC|LIHC_GSE140228_Smartseq2_expression_Celltype_majorlineage|DC
DUB|Q9Y5T5|O14737,DUB|Q9Y5T5,DUB,Q9Y5T5,O14737,USP16,PDCD5,USP,0,neg2x_initial_degree_matched,,USP16,PDCD5,PDCD5|USP16,False,cytoplasm;nucleus,,,True,False,False,True,True,False,False,False,0.621,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Tprolif
DUB|Q9Y6I4|P14780,DUB|Q9Y6I4,DUB,Q9Y6I4,P14780,USP3,MMP9,USP,0,neg2x_initial_degree_matched,,USP3,MMP9,MMP9|USP3,False,cytoplasm;nucleus,extracellular,,True,True,False,True,True,False,False,False,0.3051,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Mono/Macro
DUB|Q9Y6I4|Q4U2R8,DUB|Q9Y6I4,DUB,Q9Y6I4,Q4U2R8,USP3,SLC22A6,USP,0,neg2x_initial_degree_matched,,USP3,SLC22A6,SLC22A6|USP3,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.01863,LIHC,LIHC|LIHC_GSE146115_expression_Celltype_majorlineage|Malignant
DUB|Q9Y6I4|P37173,DUB|Q9Y6I4,DUB,Q9Y6I4,P37173,USP3,TGFBR2,USP,0,neg2x_initial_degree_matched,,USP3,TGFBR2,TGFBR2|USP3,False,cytoplasm;nucleus,extracellular;membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.54131,LIHC,LIHC|LIHC_GSE98638_expression_Celltype_majorlineage|CD4Tconv
DUB|Q9Y6I4|P51170,DUB|Q9Y6I4,DUB,Q9Y6I4,P51170,USP3,SCNN1G,USP,0,neg2x_initial_degree_matched,,USP3,SCNN1G,SCNN1G|USP3,False,cytoplasm;nucleus,membrane;plasma_membrane,,True,True,False,True,True,False,False,False,0.10819,CRC,CRC|CRC_GSE166555_expression_Celltype_majorlineage|Epithelial
