src,dst,src_ac,dst_ac,compartment,edge_type,edge_label,edge_id
1524,631,O15357,P42566,plasma_membrane,co_localized,-1,631|1524|plasma_membrane
1524,1569,O15357,P43003,plasma_membrane,co_localized,-1,1524|1569|plasma_membrane
1524,903,O15357,P43005,plasma_membrane,co_localized,-1,903|1524|plasma_membrane
1524,822,O15357,P43403,plasma_membrane,co_localized,-1,822|1524|plasma_membrane
1524,823,O15357,P43405,plasma_membrane,co_localized,-1,823|1524|plasma_membrane
1524,904,O15357,P46531,plasma_membrane,co_localized,-1,904|1524|plasma_membrane
1524,79,O15357,P46934,plasma_membrane,co_localized,-1,79|1524|plasma_membrane
1524,632,O15357,P46937,plasma_membrane,co_localized,-1,632|1524|plasma_membrane
1524,1760,O15357,P46939,plasma_membrane,co_localized,-1,1524|1760|plasma_membrane
1524,1263,O15357,P48048,plasma_membrane,co_localized,-1,1263|1524|plasma_membrane
