uniprot_ac,gene,enzyme_class,node_id,is_e3,is_dub,is_substrate
Q9Y2T1,AXIN2,SUBSTRATE,1076,0,0,1
Q9Y4A5,TRRAP,SUBSTRATE,1077,0,0,1
P00966,ASS1,SUBSTRATE,1078,0,0,1
Q13105,ZBTB17,SUBSTRATE,1079,0,0,1
Q13601,KRR1,SUBSTRATE,1080,0,0,1
Q13627,DYRK1A,SUBSTRATE,1081,0,0,1
Q14164,IKBKE,SUBSTRATE,1082,0,0,1
Q15759,MAPK11,SUBSTRATE,1083,0,0,1
Q96BY2,MOAP1,SUBSTRATE,1084,0,0,1
Q99558,MAP3K14,SUBSTRATE,1085,0,0,1
P17661,DES,SUBSTRATE,1086,0,0,1
P68133,ACTA1,SUBSTRATE,1087,0,0,1
Q05513,PRKCZ,SUBSTRATE,1088,0,0,1
Q96EV8,DTNBP1,SUBSTRATE,1089,0,0,1
Q9BXC9,BBS2,SUBSTRATE,1090,0,0,1
Q9H9R9,DBNDD1,SUBSTRATE,1091,0,0,1
Q9NYB9,ABI2,SUBSTRATE,1092,0,0,1
P11940,PABPC1,SUBSTRATE,1093,0,0,1
O75385,ULK1,SUBSTRATE,1094,0,0,1
P63279,UBE2I,SUBSTRATE,1095,0,0,1
O00459,PIK3R2,SUBSTRATE,1096,0,0,1
P20963,CD247,SUBSTRATE,1097,0,0,1
Q9I788,exoT,SUBSTRATE,1098,0,0,1
Q03468,ERCC6,SUBSTRATE,1099,0,0,1
P15408,FOSL2,SUBSTRATE,1100,0,0,1
P27361,MAPK3,SUBSTRATE,1101,0,0,1
P28482,MAPK1,SUBSTRATE,1102,0,0,1
P07203,GPX1,SUBSTRATE,1103,0,0,1
P09467,FBP1,SUBSTRATE,1104,0,0,1
Q13131,PRKAA1,SUBSTRATE,1105,0,0,1
A9UEZ6,BCR/ABL fusion,SUBSTRATE,1106,0,0,1
O00221,NFKBIE,SUBSTRATE,1107,0,0,1
O00233,PSMD9,SUBSTRATE,1108,0,0,1
O00399,DCTN6,SUBSTRATE,1109,0,0,1
O15553,MEFV,SUBSTRATE,1110,0,0,1
P03129,E7,SUBSTRATE,1111,0,0,1
P06790,E2,SUBSTRATE,1112,0,0,1
P15923,TCF3,SUBSTRATE,1113,0,0,1
P17542,TAL1,SUBSTRATE,1114,0,0,1
P24385,CCND1,SUBSTRATE,1115,0,0,1
P28562,DUSP1,SUBSTRATE,1116,0,0,1
P36639,NUDT1,SUBSTRATE,1117,0,0,1
P49336,CDK8,SUBSTRATE,1118,0,0,1
P49918,CDKN1C,SUBSTRATE,1119,0,0,1
P50616,TOB1,SUBSTRATE,1120,0,0,1
P51587,BRCA2,SUBSTRATE,1121,0,0,1
P52333,JAK3,SUBSTRATE,1122,0,0,1
P55895,RAG2,SUBSTRATE,1123,0,0,1
P61587,RND3,SUBSTRATE,1124,0,0,1
P78543,BTG2,SUBSTRATE,1125,0,0,1
P98174,FGD1,SUBSTRATE,1126,0,0,1
Q08999,RBL2,SUBSTRATE,1127,0,0,1
Q13415,ORC1,SUBSTRATE,1128,0,0,1
Q13485,SMAD4,SUBSTRATE,1129,0,0,1
Q15831,STK11,SUBSTRATE,1130,0,0,1
Q53EL6,PDCD4,SUBSTRATE,1131,0,0,1
Q6PGQ7,BORA,SUBSTRATE,1132,0,0,1
Q7L523,RRAGA,SUBSTRATE,1133,0,0,1
Q86X55,CARM1,SUBSTRATE,1134,0,0,1
Q8WWM9,CYGB,SUBSTRATE,1135,0,0,1
Q96FS4,SIPA1,SUBSTRATE,1136,0,0,1
Q99607,ELF4,SUBSTRATE,1137,0,0,1
Q99801,NKX3-1,SUBSTRATE,1138,0,0,1
Q9BYF1,ACE2,SUBSTRATE,1139,0,0,1
Q9HCS4,TCF7L1,SUBSTRATE,1140,0,0,1
Q9NTG7,SIRT3,SUBSTRATE,1141,0,0,1
Q9NXR8,ING3,SUBSTRATE,1142,0,0,1
Q86VP3,PACS2,SUBSTRATE,1143,0,0,1
Q9Y572,RIPK3,SUBSTRATE,1144,0,0,1
P55060,CSE1L,SUBSTRATE,1145,0,0,1
P63000,RAC1,SUBSTRATE,1146,0,0,1
Q05195,MXD1,SUBSTRATE,1147,0,0,1
Q8NBP7,PCSK9,SUBSTRATE,1148,0,0,1
Q99683,MAP3K5,SUBSTRATE,1149,0,0,1
Q9Y6D9,MAD1L1,SUBSTRATE,1150,0,0,1
P00338,LDHA,SUBSTRATE,1151,0,0,1
P61586,RHOA,SUBSTRATE,1152,0,0,1
P67870,CSNK2B,SUBSTRATE,1153,0,0,1
P25205,MCM3,SUBSTRATE,1154,0,0,1
P48436,SOX9,SUBSTRATE,1155,0,0,1
Q86YC2,PALB2,SUBSTRATE,1156,0,0,1
P31947,SFN,SUBSTRATE,1157,0,0,1
Q13330,MTA1,SUBSTRATE,1158,0,0,1
Q13887,KLF5,SUBSTRATE,1159,0,0,1
Q15911,ZFHX3,SUBSTRATE,1160,0,0,1
Q7Z434,MAVS,SUBSTRATE,1161,0,0,1
Q96RK0,CIC,SUBSTRATE,1162,0,0,1
P35712,SOX6,SUBSTRATE,1163,0,0,1
Q13564,NAE1,SUBSTRATE,1164,0,0,1
Q8N6T3,ARFGAP1,SUBSTRATE,1165,0,0,1
Q969G3,SMARCE1,SUBSTRATE,1166,0,0,1
O15169,AXIN1,SUBSTRATE,1167,0,0,1
O75155,CAND2,SUBSTRATE,1168,0,0,1
Q09666,AHNAK,SUBSTRATE,1169,0,0,1
Q8NEB9,PIK3C3,SUBSTRATE,1170,0,0,1
O00482,NR5A2,SUBSTRATE,1171,0,0,1
O75909,CCNK,SUBSTRATE,1172,0,0,1
Q6ZN17,LIN28B,SUBSTRATE,1173,0,0,1
O94979,SEC31A,SUBSTRATE,1174,0,0,1
P21917,DRD4,SUBSTRATE,1175,0,0,1
Q92945,KHSRP,SUBSTRATE,1176,0,0,1
Q92997,DVL3,SUBSTRATE,1177,0,0,1
Q9C0E8,LNPK,SUBSTRATE,1178,0,0,1
Q9NQW1,SEC31B,SUBSTRATE,1179,0,0,1
Q9UBV8,PEF1,SUBSTRATE,1180,0,0,1
O75140,DEPDC5,SUBSTRATE,1181,0,0,1
P53350,PLK1,SUBSTRATE,1182,0,0,1
P00441,SOD1,SUBSTRATE,1183,0,0,1
P01023,A2M,SUBSTRATE,1184,0,0,1
P01903,HLA-DRA,SUBSTRATE,1185,0,0,1
P01911,HLA-DRB1,SUBSTRATE,1186,0,0,1
P01912,HLA-DRB1,SUBSTRATE,1187,0,0,1
P02786,TFRC,SUBSTRATE,1188,0,0,1
P04229,HLA-DRB1,SUBSTRATE,1189,0,0,1
P04233,CD74,SUBSTRATE,1190,0,0,1
P08195,SLC3A2,SUBSTRATE,1191,0,0,1
P08684,CYP3A4,SUBSTRATE,1192,0,0,1
P13760,HLA-DRB1,SUBSTRATE,1193,0,0,1
P13761,HLA-DRB1,SUBSTRATE,1194,0,0,1
P20039,HLA-DRB1,SUBSTRATE,1195,0,0,1
P33076,CIITA,SUBSTRATE,1196,0,0,1
P79483,HLA-DRB3,SUBSTRATE,1197,0,0,1
Q29974,HLA-DRB1,SUBSTRATE,1198,0,0,1
Q30134,HLA-DRB1,SUBSTRATE,1199,0,0,1
Q30154,HLA-DRB5,SUBSTRATE,1200,0,0,1
Q30167,HLA-DRB1,SUBSTRATE,1201,0,0,1
Q5Y7A7,HLA-DRB1,SUBSTRATE,1202,0,0,1
Q95IE3,HLA-DRB1,SUBSTRATE,1203,0,0,1
Q9GIY3,HLA-DRB1,SUBSTRATE,1204,0,0,1
Q9NPH3,IL1RAP,SUBSTRATE,1205,0,0,1
Q9TQE0,HLA-DRB1,SUBSTRATE,1206,0,0,1
Q9H2D6,TRIOBP,SUBSTRATE,1207,0,0,1
Q9UNK0,STX8,SUBSTRATE,1208,0,0,1
Q15678,PTPN14,SUBSTRATE,1209,0,0,1
Q9NQA5,TRPV5,SUBSTRATE,1210,0,0,1
P43357,MAGEA3,SUBSTRATE,1211,0,0,1
P43360,MAGEA6,SUBSTRATE,1212,0,0,1
Q15773,MLF2,SUBSTRATE,1213,0,0,1
Q9Y6W8,ICOS,SUBSTRATE,1214,0,0,1
O75182,SIN3B,SUBSTRATE,1215,0,0,1
Q96ST3,SIN3A,SUBSTRATE,1216,0,0,1
P62807,H2BC4,SUBSTRATE,1217,0,0,1
P03427,PB2,SUBSTRATE,1218,0,0,1
P19838,NFKB1,SUBSTRATE,1219,0,0,1
P45973,CBX5,SUBSTRATE,1220,0,0,1
P83916,CBX1,SUBSTRATE,1221,0,0,1
Q16589,CCNG2,SUBSTRATE,1222,0,0,1
P30279,CCND2,SUBSTRATE,1223,0,0,1
P52564,MAP2K6,SUBSTRATE,1224,0,0,1
Q9NPB6,PARD6A,SUBSTRATE,1225,0,0,1
P00367,GLUD1,SUBSTRATE,1226,0,0,1
Q14498,RBM39,SUBSTRATE,1227,0,0,1
Q13467,FZD5,SUBSTRATE,1228,0,0,1
Q9ULX6,AKAP8L,SUBSTRATE,1229,0,0,1
Q13547,HDAC1,SUBSTRATE,1230,0,0,1
P35609,ACTN2,SUBSTRATE,1231,0,0,1
Q14315,FLNC,SUBSTRATE,1232,0,0,1
Q06609,RAD51,SUBSTRATE,1233,0,0,1
P43699,NKX2-1,SUBSTRATE,1234,0,0,1
P60953,CDC42,SUBSTRATE,1235,0,0,1
Q01638,IL1RL1,SUBSTRATE,1236,0,0,1
P07355,ANXA2,SUBSTRATE,1237,0,0,1
P19320,VCAM1,SUBSTRATE,1238,0,0,1
Q8NDV7,TNRC6A,SUBSTRATE,1239,0,0,1
Q9NRY4,ARHGAP35,SUBSTRATE,1240,0,0,1
O43474,KLF4,SUBSTRATE,1241,0,0,1
O00141,SGK1,SUBSTRATE,1242,0,0,1
Q13002,GRIK2,SUBSTRATE,1243,0,0,1
B3EWF7,EPM2A,SUBSTRATE,1244,0,0,1
O95278,EPM2A,SUBSTRATE,1245,0,0,1
P35573,AGL,SUBSTRATE,1246,0,0,1
Q9UQK1,PPP1R3C,SUBSTRATE,1247,0,0,1
Q8N6P7,IL22RA1,SUBSTRATE,1248,0,0,1
Q9NWZ5,UCKL1,SUBSTRATE,1249,0,0,1
O95149,SNUPN,SUBSTRATE,1250,0,0,1
P12755,SKI,SUBSTRATE,1251,0,0,1
P12757,SKIL,SUBSTRATE,1252,0,0,1
Q15796,SMAD2,SUBSTRATE,1253,0,0,1
Q93070,ART4,SUBSTRATE,1254,0,0,1
O14640,DVL1,SUBSTRATE,1255,0,0,1
O00763,ACACB,SUBSTRATE,1256,0,0,1
Q13085,ACACA,SUBSTRATE,1257,0,0,1
Q53ET0,CRTC2,SUBSTRATE,1258,0,0,1
O60294,LCMT2,SUBSTRATE,1259,0,0,1
Q9UNH5,CDC14A,SUBSTRATE,1260,0,0,1
P62993,GRB2,SUBSTRATE,1261,0,0,1
P67809,YBX1,SUBSTRATE,1262,0,0,1
P48048,KCNJ1,SUBSTRATE,1263,0,0,1
P63252,KCNJ2,SUBSTRATE,1264,0,0,1
Q15011,HERPUD1,SUBSTRATE,1265,0,0,1
Q9UBP5,HEY2,SUBSTRATE,1266,0,0,1
O00303,EIF3F,SUBSTRATE,1267,0,0,1
O14757,CHEK1,SUBSTRATE,1268,0,0,1
O15294,OGT,SUBSTRATE,1269,0,0,1
P06746,POLB,SUBSTRATE,1270,0,0,1
P15172,MYOD1,SUBSTRATE,1271,0,0,1
P16401,H1-5,SUBSTRATE,1272,0,0,1
P20393,NR1D1,SUBSTRATE,1273,0,0,1
P33778,H2BC3,SUBSTRATE,1274,0,0,1
P37173,TGFBR2,SUBSTRATE,1275,0,0,1
P50553,ASCL1,SUBSTRATE,1276,0,0,1
P52789,HK2,SUBSTRATE,1277,0,0,1
P62805,H4C1,SUBSTRATE,1278,0,0,1
Q02539,H1-1,SUBSTRATE,1279,0,0,1
Q13115,DUSP4,SUBSTRATE,1280,0,0,1
Q71DI3,H3C15,SUBSTRATE,1281,0,0,1
Q8IZG5,SS18,SUBSTRATE,1282,0,0,1
Q92769,HDAC2,SUBSTRATE,1283,0,0,1
Q92858,ATOH1,SUBSTRATE,1284,0,0,1
Q9UGP5,POLL,SUBSTRATE,1285,0,0,1
Q9UIF7,MUTYH,SUBSTRATE,1286,0,0,1
Q9Y4C1,KDM3A,SUBSTRATE,1287,0,0,1
Q9Y4P8,WIPI2,SUBSTRATE,1288,0,0,1
O95388,CCN4,SUBSTRATE,1289,0,0,1
O95409,ZIC2,SUBSTRATE,1290,0,0,1
P08134,RHOC,SUBSTRATE,1291,0,0,1
Q9NYY3,PLK2,SUBSTRATE,1292,0,0,1
O75460,ERN1,SUBSTRATE,1293,0,0,1
P01009,SERPINA1,SUBSTRATE,1294,0,0,1
P01848,TRAC,SUBSTRATE,1295,0,0,1
P04035,HMGCR,SUBSTRATE,1296,0,0,1
P05067,APP,SUBSTRATE,1297,0,0,1
P10636,MAPT,SUBSTRATE,1298,0,0,1
P22304,IDS,SUBSTRATE,1299,0,0,1
P31645,SLC6A4,SUBSTRATE,1300,0,0,1
P78380,OLR1,SUBSTRATE,1301,0,0,1
Q5T5C0,STXBP5,SUBSTRATE,1302,0,0,1
Q8WXF7,ATL1,SUBSTRATE,1303,0,0,1
Q92542,NCSTN,SUBSTRATE,1304,0,0,1
Q96AJ1,CLUAP1,SUBSTRATE,1305,0,0,1
Q96M98,PACRG,SUBSTRATE,1306,0,0,1
P08754,GNAI3,SUBSTRATE,1307,0,0,1
O75626,PRDM1,SUBSTRATE,1308,0,0,1
P41182,BCL6,SUBSTRATE,1309,0,0,1
Q15836,VAMP3,SUBSTRATE,1310,0,0,1
Q08AJ9,HIST1H2AB,SUBSTRATE,1311,0,0,1
O60486,PLXNC1,SUBSTRATE,1312,0,0,1
P01880,IGHD,SUBSTRATE,1313,0,0,1
P01909,HLA-DQA1,SUBSTRATE,1314,0,0,1
P01920,HLA-DQB1,SUBSTRATE,1315,0,0,1
P10586,PTPRF,SUBSTRATE,1316,0,0,1
P15151,PVR,SUBSTRATE,1317,0,0,1
P18433,PTPRA,SUBSTRATE,1318,0,0,1
P31994,FCGR2B,SUBSTRATE,1319,0,0,1
Q12913,PTPRJ,SUBSTRATE,1320,0,0,1
Q13291,SLAMF1,SUBSTRATE,1321,0,0,1
Q6BAA4,FCRLB,SUBSTRATE,1322,0,0,1
Q8NHL6,LILRB1,SUBSTRATE,1323,0,0,1
Q96LA5,FCRL2,SUBSTRATE,1324,0,0,1
Q9BV40,VAMP8,SUBSTRATE,1325,0,0,1
Q9UHN6,CEMIP2,SUBSTRATE,1326,0,0,1
O15078,CEP290,SUBSTRATE,1327,0,0,1
P53355,DAPK1,SUBSTRATE,1328,0,0,1
P78504,JAG1,SUBSTRATE,1329,0,0,1
Q15154,PCM1,SUBSTRATE,1330,0,0,1
Q9HCM4,EPB41L5,SUBSTRATE,1331,0,0,1
Q9UPN4,CEP131,SUBSTRATE,1332,0,0,1
O00472,ELL2,SUBSTRATE,1333,0,0,1
O75525,KHDRBS3,SUBSTRATE,1334,0,0,1
P10242,MYB,SUBSTRATE,1335,0,0,1
P36888,FLT3,SUBSTRATE,1336,0,0,1
P40305,IFI27,SUBSTRATE,1337,0,0,1
P41594,GRM5,SUBSTRATE,1338,0,0,1
P49675,STAR,SUBSTRATE,1339,0,0,1
P51825,AFF1,SUBSTRATE,1340,0,0,1
P55199,ELL,SUBSTRATE,1341,0,0,1
P60903,S100A10,SUBSTRATE,1342,0,0,1
P98161,PKD1,SUBSTRATE,1343,0,0,1
Q13118,KLF10,SUBSTRATE,1344,0,0,1
Q14807,KIF22,SUBSTRATE,1345,0,0,1
Q15554,TERF2,SUBSTRATE,1346,0,0,1
Q6IE81,JADE1,SUBSTRATE,1347,0,0,1
Q9HB71,CACYBP,SUBSTRATE,1348,0,0,1
Q9UPY8,MAPRE3,SUBSTRATE,1349,0,0,1
P35813,PPM1A,SUBSTRATE,1350,0,0,1
P08100,RHO,SUBSTRATE,1351,0,0,1
Q9H6E5,TUT1,SUBSTRATE,1352,0,0,1
P10826,RARB,SUBSTRATE,1353,0,0,1
Q8NBJ4,GOLM1,SUBSTRATE,1354,0,0,1
Q96CV9,OPTN,SUBSTRATE,1355,0,0,1
Q9Y657,SPIN1,SUBSTRATE,1356,0,0,1
Q9P0M6,MACROH2A2,SUBSTRATE,1357,0,0,1
Q9H5V8,CDCP1,SUBSTRATE,1358,0,0,1
P14921,ETS1,SUBSTRATE,1359,0,0,1
P25490,YY1,SUBSTRATE,1360,0,0,1
P18065,IGFBP2,SUBSTRATE,1361,0,0,1
Q8IZP1,TBC1D3,SUBSTRATE,1362,0,0,1
Q92918,MAP4K1,SUBSTRATE,1363,0,0,1
Q9BQQ3,GORASP1,SUBSTRATE,1364,0,0,1
Q9UKL4,GJD2,SUBSTRATE,1365,0,0,1
Q9BT92,TCHP,SUBSTRATE,1366,0,0,1
P27449,ATP6V0C,SUBSTRATE,1367,0,0,1
Q14558,PRPSAP1,SUBSTRATE,1368,0,0,1
O95859,TSPAN12,SUBSTRATE,1369,0,0,1
Q15382,RHEB,SUBSTRATE,1370,0,0,1
Q04721,NOTCH2,SUBSTRATE,1371,0,0,1
P15056,BRAF,SUBSTRATE,1372,0,0,1
Q9UJA2,CRLS1,SUBSTRATE,1373,0,0,1
P15104,GLUL,SUBSTRATE,1374,0,0,1
Q03135,CAV1,SUBSTRATE,1375,0,0,1
O14867,BACH1,SUBSTRATE,1376,0,0,1
O60346,PHLPP1,SUBSTRATE,1377,0,0,1
O94953,KDM4B,SUBSTRATE,1378,0,0,1
O95817,BAG3,SUBSTRATE,1379,0,0,1
P35613,BSG,SUBSTRATE,1380,0,0,1
P30153,RAD51,SUBSTRATE,1381,0,0,1
P84077,ARF1,SUBSTRATE,1382,0,0,1
O14576,DYNC1I1,SUBSTRATE,1383,0,0,1
O43237,DYNC1LI2,SUBSTRATE,1384,0,0,1
P32519,ELF1,SUBSTRATE,1385,0,0,1
Q15022,SUZ12,SUBSTRATE,1386,0,0,1
Q15910,EZH2,SUBSTRATE,1387,0,0,1
Q6PJQ5,FOXR2,SUBSTRATE,1388,0,0,1
Q9Y5V3,MAGED1,SUBSTRATE,1389,0,0,1
P01100,FOS,SUBSTRATE,1390,0,0,1
P03956,MMP1,SUBSTRATE,1391,0,0,1
P21589,NT5E,SUBSTRATE,1392,0,0,1
P41161,ETV5,SUBSTRATE,1393,0,0,1
P50549,ETV1,SUBSTRATE,1394,0,0,1
P50991,CCT4,SUBSTRATE,1395,0,0,1
Q6UUV9,CRTC1,SUBSTRATE,1396,0,0,1
Q96EB6,SIRT1,SUBSTRATE,1397,0,0,1
P13473,LAMP2,SUBSTRATE,1398,0,0,1
P13631,RARG,SUBSTRATE,1399,0,0,1
O60828,PQBP1,SUBSTRATE,1400,0,0,1
O76021,RSL1D1,SUBSTRATE,1401,0,0,1
P01732,CD8A,SUBSTRATE,1402,0,0,1
P22459,KCNA4,SUBSTRATE,1403,0,0,1
P41595,HTR2B,SUBSTRATE,1404,0,0,1
P48546,GIPR,SUBSTRATE,1405,0,0,1
P56750,CLDN17,SUBSTRATE,1406,0,0,1
Q05586,GRIN1,SUBSTRATE,1407,0,0,1
Q96BR9,ZBTB8A,SUBSTRATE,1408,0,0,1
Q96KB5,PBK,SUBSTRATE,1409,0,0,1
O96004,HAND1,SUBSTRATE,1410,0,0,1
P19419,ELK1,SUBSTRATE,1411,0,0,1
P52952,NKX2-5,SUBSTRATE,1412,0,0,1
P61371,ISL1,SUBSTRATE,1413,0,0,1
P06899,H2BC11,SUBSTRATE,1414,0,0,1
Q17RS7,GEN1,SUBSTRATE,1415,0,0,1
O15511,ARPC5,SUBSTRATE,1416,0,0,1
P16070,CD44,SUBSTRATE,1417,0,0,1
P29965,CD40LG,SUBSTRATE,1418,0,0,1
P31146,CORO1A,SUBSTRATE,1419,0,0,1
P52565,ARHGDIA,SUBSTRATE,1420,0,0,1
P52566,ARHGDIB,SUBSTRATE,1421,0,0,1
Q01151,CD83,SUBSTRATE,1422,0,0,1
O15503,INSIG1,SUBSTRATE,1423,0,0,1
Q9NRC1,ST7,SUBSTRATE,1424,0,0,1
P05771,PRKCB,SUBSTRATE,1425,0,0,1
Q02156,PRKCE,SUBSTRATE,1426,0,0,1
Q8N884,CGAS,SUBSTRATE,1427,0,0,1
Q9Y5A6,ZSCAN21,SUBSTRATE,1428,0,0,1
Q9NQB0,TCF7L2,SUBSTRATE,1429,0,0,1
Q9UJU2,LEF1,SUBSTRATE,1430,0,0,1
P04843,RPN1,SUBSTRATE,1431,0,0,1
Q13323,BIK,SUBSTRATE,1432,0,0,1
P01130,LDLR,SUBSTRATE,1433,0,0,1
P98155,VLDLR,SUBSTRATE,1434,0,0,1
Q14114,LRP8,SUBSTRATE,1435,0,0,1
P24941,CDK2,SUBSTRATE,1436,0,0,1
Q9HBD1,RC3H2,SUBSTRATE,1437,0,0,1
Q6MZQ0,PRR5L,SUBSTRATE,1438,0,0,1
Q92851,CASP10,SUBSTRATE,1439,0,0,1
Q01831,XPC,SUBSTRATE,1440,0,0,1
Q9BVC4,MLST8,SUBSTRATE,1441,0,0,1
P02765,AHSG,SUBSTRATE,1442,0,0,1
P17275,JUNB,SUBSTRATE,1443,0,0,1
P17861,XBP1,SUBSTRATE,1444,0,0,1
P17947,SPI1,SUBSTRATE,1445,0,0,1
P36956,SREBF1,SUBSTRATE,1446,0,0,1
P49716,CEBPD,SUBSTRATE,1447,0,0,1
P49768,PSEN1,SUBSTRATE,1448,0,0,1
P52630,STAT2,SUBSTRATE,1449,0,0,1
P53805,RCAN1,SUBSTRATE,1450,0,0,1
Q00613,HSF1,SUBSTRATE,1451,0,0,1
Q00653,NFKB2,SUBSTRATE,1452,0,0,1
Q06124,PTPN11,SUBSTRATE,1453,0,0,1
Q12772,SREBF2,SUBSTRATE,1454,0,0,1
Q14494,NFE2L1,SUBSTRATE,1455,0,0,1
Q15583,TGIF1,SUBSTRATE,1456,0,0,1
Q16204,CCDC6,SUBSTRATE,1457,0,0,1
Q49AN0,CRY2,SUBSTRATE,1458,0,0,1
Q70SY1,CREB3L2,SUBSTRATE,1459,0,0,1
Q71F56,MED13L,SUBSTRATE,1460,0,0,1
Q8WUI4,HDAC7,SUBSTRATE,1461,0,0,1
Q96BA8,CREB3L1,SUBSTRATE,1462,0,0,1
Q96GD4,AURKB,SUBSTRATE,1463,0,0,1
Q99062,CSF3R,SUBSTRATE,1464,0,0,1
Q99848,EBNA1BP2,SUBSTRATE,1465,0,0,1
Q9H0K1,SIK2,SUBSTRATE,1466,0,0,1
Q9H1I8,ASCC2,SUBSTRATE,1467,0,0,1
Q9H3D4,TP63,SUBSTRATE,1468,0,0,1
Q9NRI5,DISC1,SUBSTRATE,1469,0,0,1
Q9UBK2,PPARGC1A,SUBSTRATE,1470,0,0,1
Q9UHV7,MED13,SUBSTRATE,1471,0,0,1
Q9UQ13,SHOC2,SUBSTRATE,1472,0,0,1
Q9Y2Y9,KLF13,SUBSTRATE,1473,0,0,1
Q9Y5W3,KLF2,SUBSTRATE,1474,0,0,1
Q9Y239,NOD1,SUBSTRATE,1475,0,0,1
P15173,MYOG,SUBSTRATE,1476,0,0,1
P19429,TNNI3,SUBSTRATE,1477,0,0,1
Q13535,ATR,SUBSTRATE,1478,0,0,1
Q14896,MYBPC3,SUBSTRATE,1479,0,0,1
Q16558,KCNMB1,SUBSTRATE,1480,0,0,1
Q9UBF9,MYOT,SUBSTRATE,1481,0,0,1
Q9Y6J0,CABIN1,SUBSTRATE,1482,0,0,1
P05976,MYL1,SUBSTRATE,1483,0,0,1
P06576,ATP5F1B,SUBSTRATE,1484,0,0,1
P06732,CKM,SUBSTRATE,1485,0,0,1
P10827,THRA,SUBSTRATE,1486,0,0,1
P10916,MYL2,SUBSTRATE,1487,0,0,1
P19237,TNNI1,SUBSTRATE,1488,0,0,1
P31937,HIBADH,SUBSTRATE,1489,0,0,1
P63316,TNNC1,SUBSTRATE,1490,0,0,1
Q14324,MYBPC2,SUBSTRATE,1491,0,0,1
Q96A32,MYLPF,SUBSTRATE,1492,0,0,1
Q9Y692,GMEB1,SUBSTRATE,1493,0,0,1
Q12929,EPS8,SUBSTRATE,1494,0,0,1
Q6UVJ0,SASS6,SUBSTRATE,1495,0,0,1
Q96QB1,DLC1,SUBSTRATE,1496,0,0,1
Q9Y238,DLEC1,SUBSTRATE,1497,0,0,1
P47989,XDH,SUBSTRATE,1498,0,0,1
Q969F2,NKD2,SUBSTRATE,1499,0,0,1
O14763,TNFRSF10B,SUBSTRATE,1500,0,0,1
P05026,ATP1B1,SUBSTRATE,1501,0,0,1
P12277,CKB,SUBSTRATE,1502,0,0,1
P12532,CKMT1A,SUBSTRATE,1503,0,0,1
P17252,PRKCA,SUBSTRATE,1504,0,0,1
P29466,CASP1,SUBSTRATE,1505,0,0,1
P51843,NR0B1,SUBSTRATE,1506,0,0,1
P51532,SMARCA4,SUBSTRATE,1507,0,0,1
Q12824,SMARCB1,SUBSTRATE,1508,0,0,1
Q86WJ1,CHD1L,SUBSTRATE,1509,0,0,1
Q96GM5,SMARCD1,SUBSTRATE,1510,0,0,1
Q9BYX4,IFIH1,SUBSTRATE,1511,0,0,1
Q9HB29,IL1RL2,SUBSTRATE,1512,0,0,1
P26951,IL3RA,SUBSTRATE,1513,0,0,1
P0CJ68,MTRNR2L1,SUBSTRATE,1514,0,0,1
P26367,PAX6,SUBSTRATE,1515,0,0,1
Q96QS3,ARX,SUBSTRATE,1516,0,0,1
Q96RN5,MED15,SUBSTRATE,1517,0,0,1
Q9P219,CCDC88C,SUBSTRATE,1518,0,0,1
Q15311,RALBP1,SUBSTRATE,1519,0,0,1
O75915,ARL6IP5,SUBSTRATE,1520,0,0,1
Q12981,BNIP1,SUBSTRATE,1521,0,0,1
Q9BRJ7,NUDT16L1,SUBSTRATE,1522,0,0,1
F5HEZ4,ORF71,SUBSTRATE,1523,0,0,1
O15357,INPPL1,SUBSTRATE,1524,0,0,1
O15519,CFLAR,SUBSTRATE,1525,0,0,1
O43294,TGFB1I1,SUBSTRATE,1526,0,0,1
O60240,PLIN1,SUBSTRATE,1527,0,0,1
O75581,LRP6,SUBSTRATE,1528,0,0,1
P05777,M,SUBSTRATE,1529,0,0,1
P16403,H1-2,SUBSTRATE,1530,0,0,1
P17844,DDX5,SUBSTRATE,1531,0,0,1
P45985,MAP2K4,SUBSTRATE,1532,0,0,1
P55957,BID,SUBSTRATE,1533,0,0,1
P61073,CXCR4,SUBSTRATE,1534,0,0,1
Q13635,PTCH1,SUBSTRATE,1535,0,0,1
Q14511,NEDD9,SUBSTRATE,1536,0,0,1
Q15750,TAB1,SUBSTRATE,1537,0,0,1
Q15811,ITSN1,SUBSTRATE,1538,0,0,1
Q16621,NFE2,SUBSTRATE,1539,0,0,1
Q16625,OCLN,SUBSTRATE,1540,0,0,1
Q16630,CPSF6,SUBSTRATE,1541,0,0,1
Q3T906,GNPTAB,SUBSTRATE,1542,0,0,1
Q8NEA6,GLIS3,SUBSTRATE,1543,0,0,1
Q8WWW0,RASSF5,SUBSTRATE,1544,0,0,1
Q99541,PLIN2,SUBSTRATE,1545,0,0,1
Q9BTU6,PI4K2A,SUBSTRATE,1546,0,0,1
Q9H3M7,TXNIP,SUBSTRATE,1547,0,0,1
Q9HBA0,TRPV4,SUBSTRATE,1548,0,0,1
Q9UBN4,TRPC4,SUBSTRATE,1549,0,0,1
Q9Y371,SH3GLB1,SUBSTRATE,1550,0,0,1
Q9Y5X1,SNX9,SUBSTRATE,1551,0,0,1
P52597,HNRNPF,SUBSTRATE,1552,0,0,1
Q14643,ITPR1,SUBSTRATE,1553,0,0,1
Q15173,PPP2R5B,SUBSTRATE,1554,0,0,1
