pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,src,dst,edge_type,edge_label
DUB|Q9Y5K5|P36897,DUB|Q9Y5K5,DUB,Q9Y5K5,P36897,UCHL5,TGFBR1,494,869,enzyme_substrate,1
DUB|Q9Y5K5|Q01094,DUB|Q9Y5K5,DUB,Q9Y5K5,Q01094,UCHL5,E2F1,494,1026,enzyme_substrate,1
DUB|Q9Y5K5|Q6P4R8,DUB|Q9Y5K5,DUB,Q9Y5K5,Q6P4R8,UCHL5,NFRKB,494,2102,enzyme_substrate,1
DUB|Q9Y5K5|Q99835,DUB|Q9Y5K5,DUB,Q9Y5K5,Q99835,UCHL5,SMO,494,1971,enzyme_substrate,1
DUB|Q9Y5K5|Q9UMS4,DUB|Q9Y5K5,DUB,Q9Y5K5,Q9UMS4,UCHL5,PRPF19,494,392,enzyme_substrate,1
DUB|Q9Y5T5|P01106,DUB|Q9Y5T5,DUB,Q9Y5T5,P01106,USP16,MYC,495,709,enzyme_substrate,1
DUB|Q9Y5T5|P0C0S8,DUB|Q9Y5T5,DUB,Q9Y5T5,P0C0S8,USP16,HIST1H2AM,495,691,enzyme_substrate,1
DUB|Q9Y5T5|P53350,DUB|Q9Y5T5,DUB,Q9Y5T5,P53350,USP16,PLK1,495,1182,enzyme_substrate,1
DUB|Q9Y5T5|P62979,DUB|Q9Y5T5,DUB,Q9Y5T5,P62979,USP16,RPS27A,495,1023,enzyme_substrate,1
DUB|Q9Y5T5|Q16777,DUB|Q9Y5T5,DUB,Q9Y5T5,Q16777,USP16,HIST2H2AC,495,696,enzyme_substrate,1
DUB|Q9Y5T5|Q16778,DUB|Q9Y5T5,DUB,Q9Y5T5,Q16778,USP16,HIST2H2BE,495,676,enzyme_substrate,1
DUB|Q9Y5T5|Q9H9S0,DUB|Q9Y5T5,DUB,Q9Y5T5,Q9H9S0,USP16,NANOG,495,612,enzyme_substrate,1
DUB|Q9Y6I4|O14757,DUB|Q9Y6I4,DUB,Q9Y6I4,O14757,USP3,CHEK1,496,1268,enzyme_substrate,1
DUB|Q9Y6I4|O95786,DUB|Q9Y6I4,DUB,Q9Y6I4,O95786,USP3,DDX58,496,51,enzyme_substrate,1
DUB|Q9Y6I4|O95863,DUB|Q9Y6I4,DUB,Q9Y6I4,O95863,USP3,SNAI1,496,758,enzyme_substrate,1
DUB|Q9Y6I4|P04198,DUB|Q9Y6I4,DUB,Q9Y6I4,P04198,USP3,MYCN,496,894,enzyme_substrate,1
DUB|Q9Y6I4|P04637,DUB|Q9Y6I4,DUB,Q9Y6I4,P04637,USP3,TP53,496,528,enzyme_substrate,1
DUB|Q9Y6I4|P0C0S8,DUB|Q9Y6I4,DUB,Q9Y6I4,P0C0S8,USP3,HIST1H2AM,496,691,enzyme_substrate,1
DUB|Q9Y6I4|P16104,DUB|Q9Y6I4,DUB,Q9Y6I4,P16104,USP3,H2AFX,496,579,enzyme_substrate,1
DUB|Q9Y6I4|P30304,DUB|Q9Y6I4,DUB,Q9Y6I4,P30304,USP3,CDC25A,496,1808,enzyme_substrate,1
DUB|Q9Y6I4|P62807,DUB|Q9Y6I4,DUB,Q9Y6I4,P62807,USP3,HIST1H2BI,496,1217,enzyme_substrate,1
DUB|Q9Y6I4|Q01860,DUB|Q9Y6I4,DUB,Q9Y6I4,Q01860,USP3,POU5F1,496,511,enzyme_substrate,1
DUB|Q9Y6I4|Q13887,DUB|Q9Y6I4,DUB,Q9Y6I4,Q13887,USP3,KLF5,496,1159,enzyme_substrate,1
DUB|Q9Y6I4|Q15022,DUB|Q9Y6I4,DUB,Q9Y6I4,Q15022,USP3,SUZ12,496,1386,enzyme_substrate,1
DUB|Q9Y6I4|Q16777,DUB|Q9Y6I4,DUB,Q9Y6I4,Q16777,USP3,HIST2H2AC,496,696,enzyme_substrate,1
DUB|Q9Y6I4|Q16778,DUB|Q9Y6I4,DUB,Q9Y6I4,Q16778,USP3,HIST2H2BE,496,676,enzyme_substrate,1
DUB|Q9Y6I4|Q96RL1,DUB|Q9Y6I4,DUB,Q9Y6I4,Q96RL1,USP3,UIMC1,496,2042,enzyme_substrate,1
DUB|Q9Y6I4|Q9H9S0,DUB|Q9Y6I4,DUB,Q9Y6I4,Q9H9S0,USP3,NANOG,496,612,enzyme_substrate,1
DUB|Q9Y6I4|Q9HAW4,DUB|Q9Y6I4,DUB,Q9Y6I4,Q9HAW4,USP3,CLSPN,496,863,enzyme_substrate,1
E3|A6NLU0|Q9BYM8,E3|A6NLU0,E3,A6NLU0,Q9BYM8,RFPL4A,RBCK1,0,299,enzyme_substrate,0
E3|A8MQ27|P05026,E3|A8MQ27,E3,A8MQ27,P05026,NEURL1B,ATP1B1,2,1501,enzyme_substrate,0
E3|A8MQ27|O15354,E3|A8MQ27,E3,A8MQ27,O15354,NEURL1B,GPR37,2,618,enzyme_substrate,0
E3|A8MQ27|O00763,E3|A8MQ27,E3,A8MQ27,O00763,NEURL1B,ACACB,2,1256,enzyme_substrate,0
E3|A8MQ27|P43699,E3|A8MQ27,E3,A8MQ27,P43699,NEURL1B,NKX2-1,2,1234,enzyme_substrate,0
E3|B3SRS0|Q96KG9,E3|B3SRS0,E3,B3SRS0,Q96KG9,,SCYL1,3,1704,enzyme_substrate,0
E3|B3SRS0|Q86VP3,E3|B3SRS0,E3,B3SRS0,Q86VP3,,PACS2,3,1143,enzyme_substrate,0
E3|O00308|Q04771,E3|O00308,E3,O00308,Q04771,WWP2,ACVR1,4,1681,enzyme_substrate,0
E3|O00308|Q8NBP7,E3|O00308,E3,O00308,Q8NBP7,WWP2,PCSK9,4,1148,enzyme_substrate,0
E3|O00308|Q16537,E3|O00308,E3,O00308,Q16537,WWP2,PPP2R5E,4,1779,enzyme_substrate,0
E3|O00308|P78380,E3|O00308,E3,O00308,P78380,WWP2,OLR1,4,1301,enzyme_substrate,0
E3|O00308|Q96HE7,E3|O00308,E3,O00308,Q96HE7,WWP2,ERO1A,4,1735,enzyme_substrate,0
E3|O00308|P56750,E3|O00308,E3,O00308,P56750,WWP2,CLDN17,4,1406,enzyme_substrate,0
E3|O00308|Q12959,E3|O00308,E3,O00308,Q12959,WWP2,DLG1,4,735,enzyme_substrate,0
E3|O00308|P49757,E3|O00308,E3,O00308,P49757,WWP2,NUMB,4,1021,enzyme_substrate,0
E3|O00308|O95502,E3|O00308,E3,O00308,O95502,WWP2,NPTXR,4,721,enzyme_substrate,0
E3|O00308|Q01813,E3|O00308,E3,O00308,Q01813,WWP2,PFKP,4,1572,enzyme_substrate,0
E3|O00308|Q16620,E3|O00308,E3,O00308,Q16620,WWP2,NTRK2,4,1574,enzyme_substrate,0
E3|O00308|Q96BN8,E3|O00308,E3,O00308,Q96BN8,WWP2,OTULIN,4,469,enzyme_substrate,0
E3|O00308|O00418,E3|O00308,E3,O00308,O00418,WWP2,EEF2K,4,1897,enzyme_substrate,0
E3|O00623|Q01094,E3|O00623,E3,O00623,Q01094,PEX12,E2F1,5,1026,enzyme_substrate,0
E3|O00623|O15111,E3|O00623,E3,O00623,O15111,PEX12,CHUK,5,1803,enzyme_substrate,0
E3|O00635|Q13887,E3|O00635,E3,O00635,Q13887,TRIM38,KLF5,6,1159,enzyme_substrate,0
E3|O00635|P00533,E3|O00635,E3,O00635,P00533,TRIM38,EGFR,6,679,enzyme_substrate,0
E3|O14508|P41182,E3|O14508,E3,O14508,P41182,SOCS2,BCL6,7,1309,enzyme_substrate,0
E3|O14508|Q70SY1,E3|O14508,E3,O14508,Q70SY1,SOCS2,CREB3L2,7,1459,enzyme_substrate,0
E3|O14508|P61587,E3|O14508,E3,O14508,P61587,SOCS2,RND3,7,1124,enzyme_substrate,0
E3|O14543|Q9P055,E3|O14543,E3,O14543,Q9P055,SOCS3,JKAMP,9,1605,enzyme_substrate,0
E3|O14543|P55895,E3|O14543,E3,O14543,P55895,SOCS3,RAG2,9,1123,enzyme_substrate,0
E3|O14543|Q99717,E3|O14543,E3,O14543,Q99717,SOCS3,SMAD5,9,1654,enzyme_substrate,0
E3|O14543|P33993,E3|O14543,E3,O14543,P33993,SOCS3,MCM7,9,1053,enzyme_substrate,0
E3|O14543|Q7Z698,E3|O14543,E3,O14543,Q7Z698,SOCS3,SPRED2,9,831,enzyme_substrate,0
E3|O14543|Q13535,E3|O14543,E3,O14543,Q13535,SOCS3,ATR,9,1478,enzyme_substrate,0
E3|O14543|Q8IZ07,E3|O14543,E3,O14543,Q8IZ07,SOCS3,ANKRD13A,9,1696,enzyme_substrate,0
E3|O14544|Q96FJ0,E3|O14544,E3,O14544,Q96FJ0,SOCS6,STAMBPL1,10,1653,enzyme_substrate,0
E3|O15151|Q96EQ8,E3|O15151,E3,O15151,Q96EQ8,MDM4,RNF125,12,262,enzyme_substrate,0
E3|O15151|Q8NEB9,E3|O15151,E3,O15151,Q8NEB9,MDM4,PIK3C3,12,1170,enzyme_substrate,0
E3|O15151|O60486,E3|O15151,E3,O15151,O60486,MDM4,PLXNC1,12,1312,enzyme_substrate,0
E3|O15151|Q16589,E3|O15151,E3,O15151,Q16589,MDM4,CCNG2,12,1222,enzyme_substrate,0
E3|O15304|Q15386,E3|O15304,E3,O15304,Q15386,SIVA1,UBE3C,14,123,enzyme_substrate,0
E3|O15304|O43511,E3|O15304,E3,O15304,O43511,SIVA1,SLC26A4,14,1600,enzyme_substrate,0
E3|O15344|Q96KB5,E3|O15344,E3,O15344,Q96KB5,MID1,PBK,15,1409,enzyme_substrate,0
E3|O15344|Q8WXF7,E3|O15344,E3,O15344,Q8WXF7,MID1,ATL1,15,1303,enzyme_substrate,0
E3|O15344|Q9NV92,E3|O15344,E3,O15344,Q9NV92,MID1,NDFIP2,15,930,enzyme_substrate,0
E3|O15344|O75473,E3|O15344,E3,O15344,O75473,MID1,LGR5,15,888,enzyme_substrate,0
E3|O15344|P06127,E3|O15344,E3,O15344,P06127,MID1,CD5,15,793,enzyme_substrate,0
E3|O15344|P42336,E3|O15344,E3,O15344,P42336,MID1,PIK3CA,15,1933,enzyme_substrate,0
E3|O15344|P80192,E3|O15344,E3,O15344,P80192,MID1,MAP3K9,15,1678,enzyme_substrate,0
E3|O15344|P46109,E3|O15344,E3,O15344,P46109,MID1,CRKL,15,824,enzyme_substrate,0
E3|O15524|P10523,E3|O15524,E3,O15524,P10523,SOCS1,SAG,16,61,enzyme_substrate,0
E3|O15524|P0C209,E3|O15524,E3,O15524,P0C209,SOCS1,gag,16,1626,enzyme_substrate,0
E3|O15524|Q8N907,E3|O15524,E3,O15524,Q8N907,SOCS1,DAND5,16,953,enzyme_substrate,0
E3|O15524|P55211,E3|O15524,E3,O15524,P55211,SOCS1,CASP9,16,974,enzyme_substrate,0
E3|O43164|Q9H2A3,E3|O43164,E3,O43164,Q9H2A3,PJA2,NEUROG2,17,1798,enzyme_substrate,0
E3|O43164|O43395,E3|O43164,E3,O43164,O43395,PJA2,PRPF3,17,1851,enzyme_substrate,0
E3|O43164|Q9BVP2,E3|O43164,E3,O43164,Q9BVP2,PJA2,GNL3,17,1044,enzyme_substrate,0
E3|O43255|P35613,E3|O43255,E3,O43255,P35613,SIAH2,BSG,18,1380,enzyme_substrate,0
E3|O43255|P07333,E3|O43255,E3,O43255,P07333,SIAH2,CSF1R,18,796,enzyme_substrate,0
E3|O43255|Q13794,E3|O43255,E3,O43255,Q13794,SIAH2,PMAIP1,18,763,enzyme_substrate,0
E3|O43255|P22304,E3|O43255,E3,O43255,P22304,SIAH2,IDS,18,1299,enzyme_substrate,0
E3|O43255|Q96HE7,E3|O43255,E3,O43255,Q96HE7,SIAH2,ERO1A,18,1735,enzyme_substrate,0
E3|O43255|Q3T906,E3|O43255,E3,O43255,Q3T906,SIAH2,GNPTAB,18,1542,enzyme_substrate,0
E3|O43255|P08100,E3|O43255,E3,O43255,P08100,SIAH2,RHO,18,1351,enzyme_substrate,0
E3|O43255|Q92851,E3|O43255,E3,O43255,Q92851,SIAH2,CASP10,18,1439,enzyme_substrate,0
E3|O43255|P06576,E3|O43255,E3,O43255,P06576,SIAH2,ATP5F1B,18,1484,enzyme_substrate,0
E3|O43255|P04179,E3|O43255,E3,O43255,P04179,SIAH2,SOD2,18,527,enzyme_substrate,0
E3|O43255|P01903,E3|O43255,E3,O43255,P01903,SIAH2,HLA-DRA,18,1185,enzyme_substrate,0
E3|O43255|Q01959,E3|O43255,E3,O43255,Q01959,SIAH2,SLC6A3,18,908,enzyme_substrate,0
E3|O43255|P01009,E3|O43255,E3,O43255,P01009,SIAH2,SERPINA1,18,1294,enzyme_substrate,0
E3|O43255|P20039,E3|O43255,E3,O43255,P20039,SIAH2,HLA-DRB1,18,1195,enzyme_substrate,0
E3|O43255|P31645,E3|O43255,E3,O43255,P31645,SIAH2,SLC6A4,18,1300,enzyme_substrate,0
E3|O43255|P63252,E3|O43255,E3,O43255,P63252,SIAH2,KCNJ2,18,1264,enzyme_substrate,0
E3|O43663|Q5UEC6,E3|O43663,E3,O43663,Q5UEC6,PRC1,EB1,20,1789,enzyme_substrate,0
E3|O43663|Q9BSA4,E3|O43663,E3,O43663,Q9BSA4,PRC1,TTYH2,20,926,enzyme_substrate,0
E3|O43663|P35613,E3|O43663,E3,O43663,P35613,PRC1,BSG,20,1380,enzyme_substrate,0
E3|O43734|P27986,E3|O43734,E3,O43734,P27986,TRAF3IP2,PIK3R1,21,814,enzyme_substrate,0
E3|O43734|Q13563,E3|O43734,E3,O43734,Q13563,TRAF3IP2,PKD2,21,1908,enzyme_substrate,0
E3|O43791|P78380,E3|O43791,E3,O43791,P78380,SPOP,OLR1,22,1301,enzyme_substrate,0
E3|O43791|Q8IZ07,E3|O43791,E3,O43791,Q8IZ07,SPOP,ANKRD13A,22,1696,enzyme_substrate,0
E3|O43791|P0DMV8,E3|O43791,E3,O43791,P0DMV8,SPOP,HSPA1A,22,970,enzyme_substrate,0
E3|O43791|P55036,E3|O43791,E3,O43791,P55036,SPOP,PSMD4,22,559,enzyme_substrate,0
E3|O43791|P06935,E3|O43791,E3,O43791,P06935,SPOP,,22,1783,enzyme_substrate,0
E3|O43791|P01911,E3|O43791,E3,O43791,P01911,SPOP,HLA-DRB1,22,1186,enzyme_substrate,0
E3|O43791|P09467,E3|O43791,E3,O43791,P09467,SPOP,FBP1,22,1104,enzyme_substrate,0
E3|O43791|P23458,E3|O43791,E3,O43791,P23458,SPOP,JAK1,22,539,enzyme_substrate,0
E3|O43791|Q6ZVM7,E3|O43791,E3,O43791,Q6ZVM7,SPOP,TOM1L2,22,1693,enzyme_substrate,0
E3|O43791|Q96D31,E3|O43791,E3,O43791,Q96D31,SPOP,ORAI1,22,1579,enzyme_substrate,0
E3|O43791|P42081,E3|O43791,E3,O43791,P42081,SPOP,CD86,22,960,enzyme_substrate,0
E3|O43791|Q70CQ3,E3|O43791,E3,O43791,Q70CQ3,SPOP,USP30,22,452,enzyme_substrate,0
E3|O43791|Q9UHN6,E3|O43791,E3,O43791,Q9UHN6,SPOP,CEMIP2,22,1326,enzyme_substrate,0
E3|O43791|Q8N6P7,E3|O43791,E3,O43791,Q8N6P7,SPOP,IL22RA1,22,1248,enzyme_substrate,0
E3|O43791|Q15011,E3|O43791,E3,O43791,Q15011,SPOP,HERPUD1,22,1265,enzyme_substrate,0
E3|O60260|Q8NEG5,E3|O60260,E3,O60260,Q8NEG5,PARK2,ZSWIM2,23,214,enzyme_substrate,0
E3|O60260|O00418,E3|O60260,E3,O60260,O00418,PARK2,EEF2K,23,1897,enzyme_substrate,0
E3|O60260|P04085,E3|O60260,E3,O60260,P04085,PARK2,PDGFA,23,790,enzyme_substrate,0
E3|O60260|P80192,E3|O60260,E3,O60260,P80192,PARK2,MAP3K9,23,1678,enzyme_substrate,0
E3|O60260|Q569H4,E3|O60260,E3,O60260,Q569H4,PARK2,PRR16,23,1690,enzyme_substrate,0
E3|O60260|P05777,E3|O60260,E3,O60260,P05777,PARK2,M,23,1529,enzyme_substrate,0
E3|O60260|Q92918,E3|O60260,E3,O60260,Q92918,PARK2,MAP4K1,23,1363,enzyme_substrate,0
E3|O60260|Q14324,E3|O60260,E3,O60260,Q14324,PARK2,MYBPC2,23,1491,enzyme_substrate,0
E3|O60260|Q15726,E3|O60260,E3,O60260,Q15726,PARK2,KISS1,23,1688,enzyme_substrate,0
E3|O60260|P14076,E3|O60260,E3,O60260,P14076,PARK2,gag,23,1627,enzyme_substrate,0
E3|O60260|P43360,E3|O60260,E3,O60260,P43360,PARK2,MAGEA6,23,1212,enzyme_substrate,0
E3|O60337|Q9P2X3,E3|O60337,E3,O60337,Q9P2X3,MARCHF6,IMPACT,25,1719,enzyme_substrate,0
E3|O60337|Q8TCG1,E3|O60337,E3,O60337,Q8TCG1,MARCHF6,CIP2A,25,1886,enzyme_substrate,0
E3|O60337|Q9NYY3,E3|O60337,E3,O60337,Q9NYY3,MARCHF6,PLK2,25,1292,enzyme_substrate,0
E3|O60337|P62993,E3|O60337,E3,O60337,P62993,MARCHF6,GRB2,25,1261,enzyme_substrate,0
E3|O60683|P49327,E3|O60683,E3,O60683,P49327,PEX10,FASN,26,596,enzyme_substrate,0
E3|O60784|P49450,E3|O60784,E3,O60784,P49450,TOM1,CENPA,27,740,enzyme_substrate,0
E3|O60784|Q9Y657,E3|O60784,E3,O60784,Q9Y657,TOM1,SPIN1,27,1356,enzyme_substrate,0
E3|O60858|P83916,E3|O60858,E3,O60858,P83916,TRIM13,CBX1,28,1221,enzyme_substrate,0
E3|O60858|Q9NS91,E3|O60858,E3,O60858,Q9NS91,TRIM13,RAD18,28,338,enzyme_substrate,0
E3|O60858|P19419,E3|O60858,E3,O60858,P19419,TRIM13,ELK1,28,1411,enzyme_substrate,0
E3|O60858|Q9UPN4,E3|O60858,E3,O60858,Q9UPN4,TRIM13,CEP131,28,1332,enzyme_substrate,0
E3|O60858|Q8NEA6,E3|O60858,E3,O60858,Q8NEA6,TRIM13,GLIS3,28,1543,enzyme_substrate,0
E3|O60858|O95149,E3|O60858,E3,O60858,O95149,TRIM13,SNUPN,28,1250,enzyme_substrate,0
E3|O60858|Q9BXS6,E3|O60858,E3,O60858,Q9BXS6,TRIM13,NUSAP1,28,1849,enzyme_substrate,0
E3|O60858|Q15233,E3|O60858,E3,O60858,Q15233,TRIM13,NONO,28,695,enzyme_substrate,0
E3|O60858|Q8TCG1,E3|O60858,E3,O60858,Q8TCG1,TRIM13,CIP2A,28,1886,enzyme_substrate,0
E3|O60858|P49959,E3|O60858,E3,O60858,P49959,TRIM13,MRE11,28,2103,enzyme_substrate,0
E3|O75150|Q9NR09,E3|O75150,E3,O75150,Q9NR09,RNF40,BIRC6,30,333,enzyme_substrate,0
E3|O75150|P10911,E3|O75150,E3,O75150,P10911,RNF40,MCF2,30,1862,enzyme_substrate,0
E3|O75150|P61073,E3|O75150,E3,O75150,P61073,RNF40,CXCR4,30,1534,enzyme_substrate,0
E3|O75150|P19367,E3|O75150,E3,O75150,P19367,RNF40,HK1,30,628,enzyme_substrate,0
E3|O75159|P26006,E3|O75159,E3,O75159,P26006,SOCS5,ITGA3,31,2104,enzyme_substrate,0
E3|O75159|P63165,E3|O75159,E3,O75159,P63165,SOCS5,SUMO1,31,732,enzyme_substrate,0
E3|O75159|P41182,E3|O75159,E3,O75159,P41182,SOCS5,BCL6,31,1309,enzyme_substrate,0
E3|O75159|P49281,E3|O75159,E3,O75159,P49281,SOCS5,SLC11A2,31,508,enzyme_substrate,0
E3|O75382|Q9UKV5,E3|O75382,E3,O75382,Q9UKV5,TRIM3,AMFR,32,388,enzyme_substrate,0
E3|O75592|P46109,E3|O75592,E3,O75592,P46109,MYCBP2,CRKL,33,824,enzyme_substrate,0
E3|O75717|Q8N0X7,E3|O75717,E3,O75717,Q8N0X7,WDHD1,SPART,34,1629,enzyme_substrate,0
E3|O75928|O15354,E3|O75928,E3,O75928,O15354,PIAS2,GPR37,35,618,enzyme_substrate,0
E3|O75928|P61073,E3|O75928,E3,O75928,P61073,PIAS2,CXCR4,35,1534,enzyme_substrate,0
E3|O76050|Q92851,E3|O76050,E3,O76050,Q92851,NEURL1,CASP10,36,1439,enzyme_substrate,0
E3|O76064|O76090,E3|O76064,E3,O76064,O76090,RNF8,BEST1,37,1564,enzyme_substrate,0
E3|O76064|Q96PH1,E3|O76064,E3,O76064,Q96PH1,RNF8,NOX5,37,1888,enzyme_substrate,0
E3|O76064|P78380,E3|O76064,E3,O76064,P78380,RNF8,OLR1,37,1301,enzyme_substrate,0
E3|O76064|Q9Y5M8,E3|O76064,E3,O76064,Q9Y5M8,RNF8,SRPRB,37,1560,enzyme_substrate,0
E3|O76064|Q9NWM3,E3|O76064,E3,O76064,Q9NWM3,RNF8,CUEDC1,37,1715,enzyme_substrate,0
E3|O76064|O60337,E3|O76064,E3,O76064,O60337,RNF8,MARCHF6,37,25,enzyme_substrate,0
E3|O76064|P01903,E3|O76064,E3,O76064,P01903,RNF8,HLA-DRA,37,1185,enzyme_substrate,0
E3|O76064|P06576,E3|O76064,E3,O76064,P06576,RNF8,ATP5F1B,37,1484,enzyme_substrate,0
E3|O76064|Q13635,E3|O76064,E3,O76064,Q13635,RNF8,PTCH1,37,1535,enzyme_substrate,0
E3|O76064|Q96NT3,E3|O76064,E3,O76064,Q96NT3,RNF8,GUCD1,37,924,enzyme_substrate,0
E3|O92608|Q6PGQ7,E3|O92608,E3,O92608,Q6PGQ7,ORF50,BORA,38,1132,enzyme_substrate,0
E3|O92608|P54652,E3|O92608,E3,O92608,P54652,ORF50,HSPA2,38,942,enzyme_substrate,0
E3|O94844|Q96FV9,E3|O94844,E3,O94844,Q96FV9,RHOBTB1,THOC1,39,922,enzyme_substrate,0
E3|O94844|P19320,E3|O94844,E3,O94844,P19320,RHOBTB1,VCAM1,39,1238,enzyme_substrate,0
E3|O94889|Q9Y5M8,E3|O94889,E3,O94889,Q9Y5M8,KLHL18,SRPRB,40,1560,enzyme_substrate,0
E3|O94889|Q86U70,E3|O94889,E3,O94889,Q86U70,KLHL18,LDB1,40,1621,enzyme_substrate,0
E3|O94952|Q96AE4,E3|O94952,E3,O94952,Q96AE4,FBXO21,FUBP1,41,649,enzyme_substrate,0
E3|O94952|Q05086,E3|O94952,E3,O94952,Q05086,FBXO21,UBE3A,41,95,enzyme_substrate,0
E3|O94952|P43146,E3|O94952,E3,O94952,P43146,FBXO21,DCC,41,557,enzyme_substrate,0
E3|O94952|P30838,E3|O94952,E3,O94952,P30838,FBXO21,ALDH3A1,41,1764,enzyme_substrate,0
E3|O94952|P17302,E3|O94952,E3,O94952,P17302,FBXO21,GJA1,41,897,enzyme_substrate,0
E3|O94952|Q7Z2W7,E3|O94952,E3,O94952,Q7Z2W7,FBXO21,TRPM8,41,1616,enzyme_substrate,0
E3|O94955|P37275,E3|O94955,E3,O94955,P37275,RHOBTB3,ZEB1,42,555,enzyme_substrate,0
E3|O94955|Q6NUN9,E3|O94955,E3,O94955,Q6NUN9,RHOBTB3,ZNF746,42,645,enzyme_substrate,0
E3|O94972|P19429,E3|O94972,E3,O94972,P19429,TRIM37,TNNI3,43,1477,enzyme_substrate,0
E3|O94972|P15498,E3|O94972,E3,O94972,P15498,TRIM37,VAV1,43,538,enzyme_substrate,0
E3|O95071|Q9UJA2,E3|O95071,E3,O95071,Q9UJA2,UBR5,CRLS1,44,1373,enzyme_substrate,0
E3|O95071|P23919,E3|O95071,E3,O95071,P23919,UBR5,DTYMK,44,1836,enzyme_substrate,0
E3|O95071|Q9NWM3,E3|O95071,E3,O95071,Q9NWM3,UBR5,CUEDC1,44,1715,enzyme_substrate,0
E3|O95155|P05026,E3|O95155,E3,O95155,P05026,UBE4B,ATP1B1,45,1501,enzyme_substrate,0
E3|O95155|Q15858,E3|O95155,E3,O95155,Q15858,UBE4B,SCN9A,45,1573,enzyme_substrate,0
E3|O95155|Q13077,E3|O95155,E3,O95155,Q13077,UBE4B,TRAF1,45,104,enzyme_substrate,0
E3|O95198|O14543,E3|O95198,E3,O95198,O14543,KLHL2,SOCS3,46,9,enzyme_substrate,0
E3|O95198|P12755,E3|O95198,E3,O95198,P12755,KLHL2,SKI,46,1251,enzyme_substrate,0
E3|O95198|O14867,E3|O95198,E3,O95198,O14867,KLHL2,BACH1,46,1376,enzyme_substrate,0
E3|O95198|P24864,E3|O95198,E3,O95198,P24864,KLHL2,CCNE1,46,593,enzyme_substrate,0
E3|O95198|P37275,E3|O95198,E3,O95198,P37275,KLHL2,ZEB1,46,555,enzyme_substrate,0
E3|O95198|O00308,E3|O95198,E3,O95198,O00308,KLHL2,WWP2,46,4,enzyme_substrate,0
E3|O95376|P08393,E3|O95376,E3,O95376,P08393,ARIH2,ICP0,47,56,enzyme_substrate,0
E3|O95376|O95140,E3|O95376,E3,O95376,O95140,ARIH2,MFN2,47,622,enzyme_substrate,0
E3|O95376|Q15849,E3|O95376,E3,O95376,Q15849,ARIH2,SLC14A2,47,1035,enzyme_substrate,0
E3|O95628|P31994,E3|O95628,E3,O95628,P31994,CNOT4,FCGR2B,48,1319,enzyme_substrate,0
E3|O95714|Q13467,E3|O95714,E3,O95714,Q13467,HERC2,FZD5,50,1228,enzyme_substrate,0
E3|O95786|Q01664,E3|O95786,E3,O95786,Q01664,DDX58,TFAP4,51,1906,enzyme_substrate,0
E3|O95786|Q9UNN5,E3|O95786,E3,O95786,Q9UNN5,DDX58,FAF1,51,662,enzyme_substrate,0
E3|O95835|O75444,E3|O95835,E3,O95835,O75444,LATS1,MAF,52,887,enzyme_substrate,0
E3|P03126|Q8ND25,E3|P03126,E3,P03126,Q8ND25,E6,ZNRF1,54,213,enzyme_substrate,0
E3|P03126|P14077,E3|P03126,E3,P03126,P14077,E6,gag,54,1628,enzyme_substrate,0
E3|P03126|P50579,E3|P03126,E3,P03126,P50579,E6,METAP2,54,1903,enzyme_substrate,0
E3|P03126|Q96BR9,E3|P03126,E3,P03126,Q96BR9,E6,ZBTB8A,54,1408,enzyme_substrate,0
E3|P03126|P35558,E3|P03126,E3,P03126,P35558,E6,PCK1,54,710,enzyme_substrate,0
E3|P03126|Q14164,E3|P03126,E3,P03126,Q14164,E6,IKBKE,54,1082,enzyme_substrate,0
E3|P03126|P07333,E3|P03126,E3,P03126,P07333,E6,CSF1R,54,796,enzyme_substrate,0
E3|P03126|P29474,E3|P03126,E3,P03126,P29474,E6,NOS3,54,1869,enzyme_substrate,0
E3|P06463|O60936,E3|P06463,E3,P06463,O60936,E6,NOL3,55,996,enzyme_substrate,0
E3|P06463|Q9NZJ0,E3|P06463,E3,P06463,Q9NZJ0,E6,DTL,55,354,enzyme_substrate,0
E3|P08393|Q9BYX4,E3|P08393,E3,P08393,Q9BYX4,ICP0,IFIH1,56,1511,enzyme_substrate,0
E3|P08393|O75460,E3|P08393,E3,P08393,O75460,ICP0,ERN1,56,1293,enzyme_substrate,0
E3|P08393|Q9HB71,E3|P08393,E3,P08393,Q9HB71,ICP0,CACYBP,56,1348,enzyme_substrate,0
E3|P08393|Q8WZ73,E3|P08393,E3,P08393,Q8WZ73,ICP0,RFFL,56,243,enzyme_substrate,0
E3|P08393|Q92674,E3|P08393,E3,P08393,Q92674,ICP0,CENPI,56,954,enzyme_substrate,0
E3|P08393|P23258,E3|P08393,E3,P08393,P23258,ICP0,TUBG1,56,854,enzyme_substrate,0
E3|P08393|P04035,E3|P08393,E3,P08393,P04035,ICP0,HMGCR,56,1296,enzyme_substrate,0
E3|P08393|O75417,E3|P08393,E3,P08393,O75417,ICP0,POLQ,56,997,enzyme_substrate,0
E3|P08393|P98174,E3|P08393,E3,P08393,P98174,ICP0,FGD1,56,1126,enzyme_substrate,0
E3|P08393|Q7Z6J0,E3|P08393,E3,P08393,Q7Z6J0,ICP0,SH3RF1,56,174,enzyme_substrate,0
