epoch,train_loss,roc_auc,pr_auc,f1,accuracy,precision,recall,brier,fold,model_name,loss_name,model_clean
10,0.0047504823141468,0.7787630906518906,0.8531165796699677,0.7601328903654485,0.70863599677159,0.7900552486187845,0.7323943661971831,0.2213856434219352,3,neural_pair_scorer_resmlp_focal,focal,Focal
11,0.0018711567763836,0.768886043533931,0.8468305932171789,0.7620286085825748,0.7046004842615012,0.774108322324967,0.7503201024327785,0.2327835745460955,3,neural_pair_scorer_resmlp_focal,focal,Focal
12,0.0014591930599775,0.7646799814368546,0.8452648058025154,0.7655440414507773,0.7078288942695722,0.7745740498034076,0.7567221510883483,0.2396951599726968,3,neural_pair_scorer_resmlp_focal,focal,Focal
13,0.0017145667113184,0.7656263104630162,0.8434254680463771,0.7684279191128506,0.7134786117836965,0.7832446808510638,0.7541613316261203,0.2398213902453805,3,neural_pair_scorer_resmlp_focal,focal,Focal
14,0.0012020794215809,0.7686288433259342,0.8455190809657569,0.7695287282117496,0.711864406779661,0.7760416666666666,0.7631241997439181,0.2343431497653891,3,neural_pair_scorer_resmlp_focal,focal,Focal
15,0.0011615978709857,0.7721849157669318,0.8471484309037673,0.7717250324254216,0.7158999192897498,0.7818659658344284,0.7618437900128041,0.2362519354913888,3,neural_pair_scorer_resmlp_focal,focal,Focal
16,0.0008443779124018,0.7685254041118486,0.8471211039181514,0.7621550591327201,0.7078288942695722,0.7827260458839406,0.7426376440460948,0.2414084513503473,3,neural_pair_scorer_resmlp_focal,focal,Focal
17,0.0004646795608165,0.7649805142885899,0.8446220987065752,0.7651268705270007,0.70863599677159,0.7777777777777778,0.7528809218950064,0.2449018750626608,3,neural_pair_scorer_resmlp_focal,focal,Focal
18,0.0003532407455891,0.76773702956125,0.8476603902516948,0.7699287103046014,0.7134786117836965,0.7795275590551181,0.7605633802816901,0.2441493187125031,3,neural_pair_scorer_resmlp_focal,focal,Focal
19,0.0003584352017265,0.7613825070310709,0.8420226737557905,0.7615937295885042,0.705407586763519,0.7773333333333333,0.7464788732394366,0.2510854140216595,3,neural_pair_scorer_resmlp_focal,focal,Focal
20,0.0002725232808211,0.7646618096830287,0.8445356386691645,0.7606001304631441,0.7037933817594835,0.7752659574468085,0.7464788732394366,0.249024174705805,3,neural_pair_scorer_resmlp_focal,focal,Focal
21,0.0003167787935802,0.764801592404766,0.844559698447255,0.7632093933463796,0.7070217917675545,0.7779255319148937,0.7490396927016645,0.2491000357402405,3,neural_pair_scorer_resmlp_focal,focal,Focal
22,0.0002613373682181,0.7652349188421517,0.8449643427196945,0.763825634352635,0.7070217917675545,0.7764550264550265,0.7516005121638925,0.2481568369840567,3,neural_pair_scorer_resmlp_focal,focal,Focal
0,0.074318263775263,0.6898719479830149,0.8006690133149361,0.6738197424892703,0.6319612590799032,0.7476190476190476,0.61328125,0.2249082616756177,4,neural_pair_scorer_resmlp_focal,focal,Focal
1,0.0518935837615758,0.7205607528308562,0.8134229028350111,0.699859747545582,0.6545601291364003,0.7583586626139818,0.6497395833333334,0.2118538277902637,4,neural_pair_scorer_resmlp_focal,focal,Focal
2,0.0398710518597792,0.7176939578910121,0.7994461323984254,0.6646971935007385,0.6335754640839386,0.7679180887372014,0.5859375,0.2178556856864849,4,neural_pair_scorer_resmlp_focal,focal,Focal
3,0.0304805094806047,0.7468208156404812,0.8195867698073722,0.6938775510204082,0.6610169491525424,0.7880794701986755,0.6197916666666666,0.2131186132828073,4,neural_pair_scorer_resmlp_focal,focal,Focal
4,0.022624009145567,0.7441558297947628,0.8251803906909483,0.726149622512011,0.6779661016949152,0.7677793904208998,0.6888020833333334,0.2147435565240227,4,neural_pair_scorer_resmlp_focal,focal,Focal
5,0.0167116917765293,0.7745433032554847,0.8459251465034201,0.7607119314436388,0.7070217917675545,0.7703604806408545,0.7513020833333334,0.203721800188789,4,neural_pair_scorer_resmlp_focal,focal,Focal
6,0.0168695648750051,0.7591366993984432,0.8316719575920959,0.7245762711864406,0.6852300242130751,0.7916666666666666,0.66796875,0.2131964063992812,4,neural_pair_scorer_resmlp_focal,focal,Focal
7,0.0124183766639385,0.7455104387827318,0.8186387166518394,0.7584415584415585,0.6997578692493946,0.7564766839378239,0.7604166666666666,0.2177313046299161,4,neural_pair_scorer_resmlp_focal,focal,Focal
8,0.0117148292513611,0.7588270744869072,0.8240430963534855,0.7695338148391333,0.7167070217917676,0.776158940397351,0.7630208333333334,0.210025500540181,4,neural_pair_scorer_resmlp_focal,focal,Focal
9,0.0087338377936528,0.7697994072894551,0.8420386815446232,0.7752736638763683,0.718321226795803,0.7668789808917198,0.7838541666666666,0.2177587622048685,4,neural_pair_scorer_resmlp_focal,focal,Focal
10,0.0072428944807213,0.7653983103326256,0.8404938714812729,0.7503355704697987,0.6997578692493946,0.7742382271468145,0.7278645833333334,0.2254031248290945,4,neural_pair_scorer_resmlp_focal,focal,Focal
11,0.0045494189879928,0.7748501636588818,0.8486672863369145,0.7753807106598984,0.7142857142857143,0.7561881188118812,0.7955729166666666,0.2215008496279344,4,neural_pair_scorer_resmlp_focal,focal,Focal
12,0.002254607869336,0.7741023642073602,0.847549854468809,0.7676508344030809,0.7078288942695722,0.7569620253164557,0.7786458333333334,0.2302409491474045,4,neural_pair_scorer_resmlp_focal,focal,Focal
13,0.0015727155923974,0.7758287995399858,0.848259661897359,0.7791371538956857,0.7231638418079096,0.7707006369426752,0.7877604166666666,0.2265993806630876,4,neural_pair_scorer_resmlp_focal,focal,Focal
14,0.0011600217496892,0.7750353857041756,0.8475523409113248,0.7648208469055374,0.70863599677159,0.7653194263363755,0.7643229166666666,0.2338934228451609,4,neural_pair_scorer_resmlp_focal,focal,Focal
15,0.0007502127452589,0.7750657952937013,0.8467547322372844,0.7710526315789473,0.7191283292978208,0.7792553191489362,0.7630208333333334,0.2349057889280995,4,neural_pair_scorer_resmlp_focal,focal,Focal
16,0.0011039198074379,0.7773852176220807,0.8488771624709892,0.7717678100263852,0.7207425343018563,0.7820855614973262,0.76171875,0.2354459236599436,4,neural_pair_scorer_resmlp_focal,focal,Focal
17,0.0013435823525352,0.7730007077140835,0.8444058924140769,0.785175879396985,0.7239709443099274,0.758495145631068,0.8138020833333334,0.2343922093252619,4,neural_pair_scorer_resmlp_focal,focal,Focal
18,0.0022755480141569,0.7643671487968862,0.8350973556941925,0.7612137203166227,0.7078288942695722,0.7713903743315508,0.7513020833333334,0.238056057380337,4,neural_pair_scorer_resmlp_focal,focal,Focal
19,0.0018269822832782,0.770769749646143,0.8408718955742993,0.7779910428662828,0.7199354317998385,0.7647798742138365,0.7916666666666666,0.2327212070716369,4,neural_pair_scorer_resmlp_focal,focal,Focal
20,0.0011500653414166,0.7689037066525124,0.8432267892308958,0.7662337662337663,0.7094430992736077,0.7642487046632125,0.7682291666666666,0.2422513836042285,4,neural_pair_scorer_resmlp_focal,focal,Focal
21,0.0015783315912136,0.7739904016277424,0.847320584607423,0.7744845360824743,0.7175141242937854,0.7665816326530612,0.7825520833333334,0.2390316555636003,4,neural_pair_scorer_resmlp_focal,focal,Focal
22,0.0005966385179841,0.7735536093418258,0.8482276234991071,0.7673363577446533,0.7102502017756255,0.7638709677419355,0.7708333333333334,0.2411278305747935,4,neural_pair_scorer_resmlp_focal,focal,Focal
23,0.0006326900469363,0.7754832360226468,0.8488034326376503,0.7680311890838206,0.711864406779661,0.7665369649805448,0.76953125,0.2419811193924018,4,neural_pair_scorer_resmlp_focal,focal,Focal
24,0.0003542466070846,0.7742475008846428,0.8490370399794146,0.7671232876712328,0.711864406779661,0.7686274509803922,0.765625,0.2435766834384548,4,neural_pair_scorer_resmlp_focal,focal,Focal
25,0.000354071418023,0.7702375818294409,0.8465887328407276,0.7590282337491793,0.7037933817594835,0.7655629139072848,0.7526041666666666,0.250446272458339,4,neural_pair_scorer_resmlp_focal,focal,Focal
26,0.000296325067141,0.7704020700636943,0.8471297226668598,0.7569352708058125,0.7029862792574657,0.7680965147453083,0.74609375,0.2506203499147251,4,neural_pair_scorer_resmlp_focal,focal,Focal
27,0.0002181237191857,0.773270247257608,0.8492246670712852,0.7649350649350649,0.7078288942695722,0.7629533678756477,0.7669270833333334,0.2473226075986327,4,neural_pair_scorer_resmlp_focal,focal,Focal
28,0.0001726097097371,0.7741977397381458,0.8497816240835316,0.7671232876712328,0.711864406779661,0.7686274509803922,0.765625,0.247437919460367,4,neural_pair_scorer_resmlp_focal,focal,Focal
29,0.000200520423114,0.7739959306440198,0.8495289215419389,0.7663185378590078,0.7110573042776432,0.768324607329843,0.7643229166666666,0.2479210900156627,4,neural_pair_scorer_resmlp_focal,focal,Focal
30,0.0001729953516517,0.7742087977707007,0.8496859826152748,0.7682291666666666,0.7126715092816788,0.7682291666666666,0.7682291666666666,0.2474375560598694,4,neural_pair_scorer_resmlp_focal,focal,Focal
31,0.0002482528051097,0.7753961540162775,0.8503198954272294,0.7744458930899609,0.7207425343018563,0.7754569190600522,0.7734375,0.2467005747373527,4,neural_pair_scorer_resmlp_focal,focal,Focal
32,0.0010447277422244,0.7747506413658882,0.8498581368430713,0.7709279688513953,0.7150928167877321,0.7684346701164295,0.7734375,0.2457529188818507,4,neural_pair_scorer_resmlp_focal,focal,Focal
33,0.0003718247446671,0.7776671974522293,0.8508564362890874,0.7682291666666666,0.7126715092816788,0.7682291666666666,0.7682291666666666,0.2435975816471612,4,neural_pair_scorer_resmlp_focal,focal,Focal
34,0.000197765354292,0.7764162575194622,0.8502019833378027,0.7696301103179753,0.7134786117836965,0.7671410090556274,0.7721354166666666,0.2446099594554618,4,neural_pair_scorer_resmlp_focal,focal,Focal
35,0.0001515084243062,0.776384465675867,0.8501762804171415,0.7659016393442623,0.711864406779661,0.7714663143989432,0.7604166666666666,0.2457237804431739,4,neural_pair_scorer_resmlp_focal,focal,Focal
36,0.0001311201627359,0.7783168568648264,0.8512176930990825,0.7754569190600522,0.7223567393058918,0.7774869109947644,0.7734375,0.2433964454394291,4,neural_pair_scorer_resmlp_focal,focal,Focal
37,0.0002609983355982,0.7757610690905874,0.8495183779141192,0.7739018087855297,0.7175141242937854,0.767948717948718,0.7799479166666666,0.2452859341747209,4,neural_pair_scorer_resmlp_focal,focal,Focal
38,0.0002507133397044,0.7731582846779901,0.8483603091615624,0.7731958762886598,0.7158999192897498,0.7653061224489796,0.78125,0.2485198579562515,4,neural_pair_scorer_resmlp_focal,focal,Focal
39,0.000202247425827,0.7778538017515924,0.8524878373924853,0.7732819524727039,0.7150928167877321,0.7629911280101395,0.7838541666666666,0.2479883520047605,4,neural_pair_scorer_resmlp_focal,focal,Focal
40,0.0001750804992927,0.7778247744161358,0.8524829249242499,0.773109243697479,0.7167070217917676,0.7676508344030809,0.7786458333333334,0.2493116489835971,4,neural_pair_scorer_resmlp_focal,focal,Focal
41,0.0001333449630552,0.778174484695683,0.8521317254793204,0.7756948933419522,0.7199354317998385,0.7702182284980744,0.78125,0.2479596457542006,4,neural_pair_scorer_resmlp_focal,focal,Focal
42,0.0001827428497493,0.7782588021939136,0.8521397718681366,0.773523685918235,0.718321226795803,0.7710219922380336,0.7760416666666666,0.2475816978200208,4,neural_pair_scorer_resmlp_focal,focal,Focal
43,0.0001085828970621,0.7793950150389243,0.8535352890927472,0.7750642673521851,0.7175141242937854,0.7652284263959391,0.78515625,0.2457910616176355,4,neural_pair_scorer_resmlp_focal,focal,Focal
44,0.0001296189466943,0.7773769240976645,0.8525294341580223,0.7721110393802453,0.7150928167877321,0.765685019206146,0.7786458333333334,0.2480683191232099,4,neural_pair_scorer_resmlp_focal,focal,Focal
45,9.4022106553054e-05,0.7794973018400566,0.8533510932664865,0.7784275503573749,0.7247780468119451,0.7769130998702983,0.7799479166666666,0.247016407151584,4,neural_pair_scorer_resmlp_focal,focal,Focal
46,0.000139635523446,0.7811601534854917,0.8538208711552491,0.7797927461139896,0.7255851493139629,0.7757731958762887,0.7838541666666666,0.2451892805672144,4,neural_pair_scorer_resmlp_focal,focal,Focal
47,8.558380816863904e-05,0.7802506303078558,0.853420976368815,0.7774172615184944,0.7231638418079096,0.7749029754204398,0.7799479166666666,0.2467551796389031,4,neural_pair_scorer_resmlp_focal,focal,Focal
48,0.000102442965155,0.77970463995046,0.853029261531105,0.7766990291262136,0.7215496368038741,0.7722007722007722,0.78125,0.2476911659367453,4,neural_pair_scorer_resmlp_focal,focal,Focal
49,0.0001301500339463,0.7796341449929228,0.853589935773099,0.7804878048780488,0.7239709443099274,0.769620253164557,0.7916666666666666,0.2490653387981647,4,neural_pair_scorer_resmlp_focal,focal,Focal
50,0.00020611126108,0.7767590565286624,0.8490922413397074,0.7730870712401056,0.7223567393058918,0.7834224598930482,0.7630208333333334,0.2466566381190444,4,neural_pair_scorer_resmlp_focal,focal,Focal
51,0.0010775297585333,0.7656913481953291,0.8415930708676528,0.752542372881356,0.705407586763519,0.785007072135785,0.72265625,0.2600888944686338,4,neural_pair_scorer_resmlp_focal,focal,Focal
52,0.0017055582387771,0.7705278551840056,0.8456401885410427,0.7732293697205977,0.718321226795803,0.7717250324254216,0.7747395833333334,0.2463097251985503,4,neural_pair_scorer_resmlp_focal,focal,Focal
53,0.0008619649264311,0.7802216029723992,0.8525616783634756,0.7909967845659164,0.7376916868442293,0.7814485387547649,0.80078125,0.2325731461081049,4,neural_pair_scorer_resmlp_focal,focal,Focal
54,0.0001799691302109,0.7804593506723283,0.8524766008717584,0.7831168831168831,0.7304277643260694,0.7810880829015544,0.78515625,0.2348146248287915,4,neural_pair_scorer_resmlp_focal,focal,Focal
55,0.0001698029164822,0.7779878803963198,0.8518110442470169,0.7842377260981912,0.7304277643260694,0.7782051282051282,0.7903645833333334,0.2368907151253793,4,neural_pair_scorer_resmlp_focal,focal,Focal
56,0.0001312549061017,0.777674108722576,0.8521648876277488,0.7791530944625407,0.7263922518159807,0.7796610169491526,0.7786458333333334,0.240430656126357,4,neural_pair_scorer_resmlp_focal,focal,Focal
57,0.0001441701285026,0.7778468904812457,0.8522913004161365,0.7799479166666666,0.7271993543179984,0.7799479166666666,0.7799479166666666,0.2403702296047219,4,neural_pair_scorer_resmlp_focal,focal,Focal
58,0.0001407123861029,0.7776989892958246,0.8521866538027928,0.7799479166666666,0.7271993543179984,0.7799479166666666,0.7799479166666666,0.2406468903617256,4,neural_pair_scorer_resmlp_focal,focal,Focal
0,0.0728203512919254,0.6742249105361497,0.7438754645079916,0.5478180129990715,0.6072580645161291,0.7702349869451697,0.4250720461095101,0.2344734531622462,0,neural_pair_scorer_v2_focal,focal,V2 Focal
1,0.0569423704575269,0.7274994457991576,0.7784903610055576,0.7079136690647482,0.6725806451612903,0.7068965517241379,0.7089337175792507,0.2086480162123263,0,neural_pair_scorer_v2_focal,focal,V2 Focal
2,0.0415233006844153,0.7217120055736771,0.7951429646328634,0.6794773251345119,0.6637096774193548,0.728171334431631,0.6368876080691642,0.2193513271858184,0,neural_pair_scorer_v2_focal,focal,V2 Focal
3,0.0335019995004702,0.6957437375304811,0.7523191006584297,0.6535742340926944,0.6443548387096775,0.7184801381692574,0.5994236311239193,0.2358702122336354,0,neural_pair_scorer_v2_focal,focal,V2 Focal
4,0.0261930933174414,0.7141300102395203,0.7605427431680416,0.6846153846153846,0.6693548387096774,0.7343234323432343,0.6412103746397695,0.2323311296488518,0,neural_pair_scorer_v2_focal,focal,V2 Focal
5,0.021795290044676,0.7303826097053763,0.7684536875055044,0.6988847583643123,0.6733870967741935,0.7219662058371735,0.6772334293948127,0.2343834649135203,0,neural_pair_scorer_v2_focal,focal,V2 Focal
6,0.0173783973575784,0.6872354350740518,0.7394416464703518,0.6595744680851063,0.6387096774193548,0.6977491961414791,0.6253602305475504,0.273872867794773,0,neural_pair_scorer_v2_focal,focal,V2 Focal
7,0.0128943496503126,0.7129503541607287,0.7623382229684161,0.6824925816023739,0.6548387096774193,0.7033639143730887,0.6628242074927954,0.267084755079196,0,neural_pair_scorer_v2_focal,focal,V2 Focal
8,0.0123217355770369,0.7154152283835281,0.7525374635758005,0.686046511627907,0.6516129032258065,0.6920821114369502,0.6801152737752162,0.2649786743543706,0,neural_pair_scorer_v2_focal,focal,V2 Focal
9,0.0087599434221211,0.7306649882298297,0.7622893748610942,0.7062314540059347,0.6806451612903226,0.72782874617737,0.6858789625360231,0.2572029970516915,0,neural_pair_scorer_v2_focal,focal,V2 Focal
10,0.0049043601402678,0.7208727871552079,0.764943304167379,0.6984363365599404,0.6733870967741935,0.7226502311248074,0.6757925072046109,0.2761833974692928,0,neural_pair_scorer_v2_focal,focal,V2 Focal
11,0.0043959886369964,0.7255729381089612,0.7706301403598204,0.693293142426526,0.6717741935483871,0.7266982622432859,0.6628242074927954,0.2716116004361395,0,neural_pair_scorer_v2_focal,focal,V2 Focal
12,0.0030926530665825,0.7317667922855244,0.7725759518006305,0.7094890510948905,0.6790322580645162,0.7189349112426036,0.7002881844380403,0.2746405722311803,0,neural_pair_scorer_v2_focal,focal,V2 Focal
13,0.0029622731239308,0.7242547318195733,0.7729950226781699,0.7057971014492753,0.6725806451612903,0.7099125364431487,0.7017291066282421,0.2851825868931302,0,neural_pair_scorer_v2_focal,focal,V2 Focal
14,0.0037193568184589,0.7228336025165997,0.7737111915183059,0.6921921921921922,0.6693548387096774,0.7225705329153606,0.6642651296829971,0.2868025556348733,0,neural_pair_scorer_v2_focal,focal,V2 Focal
15,0.0019439418750922,0.7234590577530058,0.7750295280245761,0.695457930007446,0.6701612903225806,0.7195685670261941,0.6729106628242075,0.2845002318170742,0,neural_pair_scorer_v2_focal,focal,V2 Focal
16,0.0012864572423635,0.7278662739757842,0.7769102646624386,0.702903946388682,0.6782258064516129,0.7272727272727273,0.6801152737752162,0.284585470963357,0,neural_pair_scorer_v2_focal,focal,V2 Focal
17,0.0007038463779444,0.7278821082855665,0.7748155808079427,0.6955201214882308,0.6766129032258065,0.7351524879614767,0.659942363112392,0.2923620910029392,0,neural_pair_scorer_v2_focal,focal,V2 Focal
0,0.0740222164835685,0.6739910288568007,0.8026666626202814,0.6505681818181818,0.6029055690072639,0.7435064935064936,0.5782828282828283,0.2282871289380582,1,neural_pair_scorer_v2_focal,focal,V2 Focal
1,0.0571921481153903,0.7312724561046708,0.8269705958557703,0.669150521609538,0.6416464891041163,0.8163636363636364,0.5669191919191919,0.2195334744233948,1,neural_pair_scorer_v2_focal,focal,V2 Focal
2,0.0439743709105711,0.7328655684360382,0.8399632570372578,0.6929133858267716,0.6537530266343826,0.8,0.6111111111111112,0.2110943823652906,1,neural_pair_scorer_v2_focal,focal,V2 Focal
3,0.0338991967817911,0.7499011366461033,0.8456676190234181,0.7476882430647291,0.6916868442292171,0.7839335180055401,0.7146464646464646,0.2119249868997216,1,neural_pair_scorer_v2_focal,focal,V2 Focal
4,0.027429358412822,0.7236910491944049,0.8358900648484047,0.7515605493133583,0.678773204196933,0.7432098765432099,0.76010101010101,0.228635294432814,1,neural_pair_scorer_v2_focal,focal,V2 Focal
5,0.0232876852536812,0.7463053352315099,0.839342018516285,0.7411444141689373,0.6933010492332526,0.8047337278106509,0.6868686868686869,0.2281299901773225,1,neural_pair_scorer_v2_focal,focal,V2 Focal
6,0.0176363198850781,0.7458759858088717,0.8417102076162948,0.7337837837837838,0.682001614205004,0.7892441860465116,0.6856060606060606,0.2423330041032929,1,neural_pair_scorer_v2_focal,focal,V2 Focal
7,0.0144161534949372,0.7555787178270399,0.8480948320963968,0.7516778523489933,0.7013720742534302,0.8022922636103151,0.7070707070707071,0.2282076395767419,1,neural_pair_scorer_v2_focal,focal,V2 Focal
8,0.0124997727405757,0.7331875805030167,0.830753811161729,0.7528809218950064,0.688458434221146,0.7636363636363637,0.7424242424242424,0.2494804260348545,1,neural_pair_scorer_v2_focal,focal,V2 Focal
9,0.0127026228210291,0.7230936320701422,0.830268761083896,0.7405966277561609,0.6771589991928975,0.7613333333333333,0.7209595959595959,0.2591111156709867,1,neural_pair_scorer_v2_focal,focal,V2 Focal
10,0.0105600109359679,0.7491780218290285,0.8475566071847183,0.7522697795071336,0.6916868442292171,0.7733333333333333,0.7323232323232324,0.2440841268691468,1,neural_pair_scorer_v2_focal,focal,V2 Focal
11,0.0094842074367289,0.7263660090841297,0.8333274545223345,0.7323568575233023,0.6755447941888619,0.7746478873239436,0.6944444444444444,0.2566612308269221,1,neural_pair_scorer_v2_focal,focal,V2 Focal
12,0.0093206696343632,0.7335576119133166,0.8336255920472269,0.7422133863485753,0.6860371267150929,0.7810320781032078,0.7070707070707071,0.2519385378002226,1,neural_pair_scorer_v2_focal,focal,V2 Focal
13,0.0117115975381472,0.7495311052358032,0.8420578743505748,0.7287899860917941,0.6852300242130751,0.8111455108359134,0.6616161616161617,0.2596482794835398,1,neural_pair_scorer_v2_focal,focal,V2 Focal
14,0.004638672988408,0.7507118161480577,0.8488262640235149,0.7431984074319841,0.6876513317191283,0.7832167832167832,0.7070707070707071,0.2606044327549219,1,neural_pair_scorer_v2_focal,focal,V2 Focal
15,0.002078672848606,0.7455130160667074,0.8449431500824269,0.7328859060402685,0.678773204196933,0.7822349570200573,0.6893939393939394,0.2748862422584274,1,neural_pair_scorer_v2_focal,focal,V2 Focal
16,0.002442059095931,0.7406432897204709,0.8436110948982156,0.7441860465116279,0.6892655367231638,0.7854137447405329,0.7070707070707071,0.2748884580579717,1,neural_pair_scorer_v2_focal,focal,V2 Focal
17,0.0025158632092942,0.7417350236142183,0.8396837671088595,0.7379169503063309,0.6892655367231638,0.8005908419497785,0.6843434343434344,0.2746074102308479,1,neural_pair_scorer_v2_focal,focal,V2 Focal
18,0.0021103423249979,0.752960251282399,0.8465301724855183,0.7538155275381553,0.7005649717514124,0.7944055944055944,0.7171717171717171,0.2659118062006684,1,neural_pair_scorer_v2_focal,focal,V2 Focal
19,0.002811911949464,0.7445385058640093,0.8459744164497172,0.7347498286497601,0.6876513317191283,0.8035982008995503,0.6767676767676768,0.2784757762255008,1,neural_pair_scorer_v2_focal,focal,V2 Focal
20,0.0039241789013314,0.7423225544030914,0.8367342051020477,0.7279005524861878,0.682001614205004,0.8033536585365854,0.6654040404040404,0.2733461631311492,1,neural_pair_scorer_v2_focal,focal,V2 Focal
21,0.0020013556588823,0.7433973402933134,0.842616094591462,0.755700325732899,0.6973365617433414,0.7806191117092867,0.7323232323232324,0.2633893692661954,1,neural_pair_scorer_v2_focal,focal,V2 Focal
22,0.0011991271290193,0.7514603529704201,0.849046607320167,0.7547918043621943,0.7005649717514124,0.7919556171983356,0.7209595959595959,0.2682888834233102,1,neural_pair_scorer_v2_focal,focal,V2 Focal
23,0.0008225476280457,0.7510620748875783,0.8508393772566023,0.7531270572745227,0.6973365617433414,0.7867950481430537,0.7222222222222222,0.2721858884633841,1,neural_pair_scorer_v2_focal,focal,V2 Focal
24,0.0005987263517827,0.7504886674349761,0.8492390852582054,0.7552631578947369,0.6997578692493946,0.7884615384615384,0.7247474747474747,0.2718267859431814,1,neural_pair_scorer_v2_focal,focal,V2 Focal
25,0.0004010123180379,0.74981498429485,0.8498408083548958,0.7514754098360655,0.6941081517352704,0.781718963165075,0.7234848484848485,0.2750081451109254,1,neural_pair_scorer_v2_focal,focal,V2 Focal
26,0.0004713494478122,0.7489619347840824,0.8474475307330781,0.7537361923326835,0.6941081517352704,0.7764390896921017,0.7323232323232324,0.2754266967535556,1,neural_pair_scorer_v2_focal,focal,V2 Focal
27,0.0003434966625392,0.7497697896187827,0.848675934375497,0.7583979328165374,0.6981436642453591,0.7764550264550265,0.7411616161616161,0.2757357029379851,1,neural_pair_scorer_v2_focal,focal,V2 Focal
28,0.0003683517058491,0.7507075791471765,0.8504901958719009,0.7471798274717982,0.6924939467312349,0.7874125874125875,0.7108585858585859,0.2779481922381878,1,neural_pair_scorer_v2_focal,focal,V2 Focal
29,0.0010362927882502,0.7497062346055634,0.8476844060266222,0.7478491065519524,0.6924939467312349,0.7858136300417247,0.7133838383838383,0.2807043874317191,1,neural_pair_scorer_v2_focal,focal,V2 Focal
30,0.0005245757402008,0.7508120918355817,0.8493285553429467,0.7516512549537648,0.6965294592413237,0.7880886426592798,0.7184343434343434,0.2779990990486177,1,neural_pair_scorer_v2_focal,focal,V2 Focal
31,0.0004122902181011,0.7487190134002214,0.8484725949865375,0.7613563659628919,0.6989507667473769,0.7717250324254216,0.7512626262626263,0.2756878350886447,1,neural_pair_scorer_v2_focal,focal,V2 Focal
32,0.0003251311010946,0.7488899057691003,0.8482050730301445,0.7536041939711664,0.6965294592413237,0.7833787465940054,0.726010101010101,0.2768677070900338,1,neural_pair_scorer_v2_focal,focal,V2 Focal
33,0.0002984362483216,0.7485283483605631,0.8489218519096042,0.7561929595827901,0.6981436642453591,0.7816711590296496,0.7323232323232324,0.2769598411859388,1,neural_pair_scorer_v2_focal,focal,V2 Focal
34,0.000217259894224,0.7487048900639505,0.8496078704201817,0.755700325732899,0.6973365617433414,0.7806191117092867,0.7323232323232324,0.2780476377670706,1,neural_pair_scorer_v2_focal,focal,V2 Focal
35,0.0003800196891927,0.7482769529749395,0.8488637839170496,0.7498358502954695,0.6924939467312349,0.7811217510259918,0.7209595959595959,0.2804895442957255,1,neural_pair_scorer_v2_focal,focal,V2 Focal
36,0.0002029986374346,0.7503389600705036,0.8507487883836717,0.7580327868852459,0.7021791767554479,0.7885402455661664,0.7297979797979798,0.2770895960563468,1,neural_pair_scorer_v2_focal,focal,V2 Focal
37,0.0002379928829936,0.7503008270625721,0.8508994801732959,0.758800521512386,0.7013720742534302,0.784366576819407,0.7348484848484849,0.2763732736700708,1,neural_pair_scorer_v2_focal,focal,V2 Focal
38,0.0003429032088976,0.7504886674349761,0.8510217194231026,0.7596091205211727,0.7021791767554479,0.784656796769852,0.7361111111111112,0.2771849385859254,1,neural_pair_scorer_v2_focal,focal,V2 Focal
39,0.0002421372166328,0.7505804691207376,0.849552874894127,0.7543160690571049,0.7013720742534302,0.7955182072829131,0.7171717171717171,0.2767597816315715,1,neural_pair_scorer_v2_focal,focal,V2 Focal
40,0.0003315276294765,0.7481922129573136,0.849623044194452,0.752,0.6997578692493946,0.7966101694915254,0.7121212121212122,0.2800774788644449,1,neural_pair_scorer_v2_focal,focal,V2 Focal
41,0.0004312593753592,0.7510295912141549,0.8512644163882299,0.7569352708058125,0.7029862792574657,0.7936288088642659,0.7234848484848485,0.2780965478243917,1,neural_pair_scorer_v2_focal,focal,V2 Focal
42,0.0001965774316396,0.751759767699365,0.8516693230571578,0.7575757575757576,0.7029862792574657,0.7920110192837465,0.726010101010101,0.2775967964074918,1,neural_pair_scorer_v2_focal,focal,V2 Focal
43,0.0001966087401785,0.7516849140171289,0.851425735181815,0.759344262295082,0.7037933817594835,0.7899045020463847,0.7310606060606061,0.2779410097869661,1,neural_pair_scorer_v2_focal,focal,V2 Focal
44,0.0002016592754024,0.750930727860258,0.8507885577635759,0.7592954990215264,0.7021791767554479,0.7854251012145749,0.7348484848484849,0.2779901312587748,1,neural_pair_scorer_v2_focal,focal,V2 Focal
45,0.0001965900952573,0.7519758547443111,0.8519689704556935,0.7597103357472021,0.705407586763519,0.7936726272352133,0.7285353535353535,0.2768304532631743,1,neural_pair_scorer_v2_focal,focal,V2 Focal
46,0.0002161912985824,0.7505832937879917,0.8503761178488243,0.7537754432042022,0.6973365617433414,0.7852257181942545,0.7247474747474747,0.2783526240012604,1,neural_pair_scorer_v2_focal,focal,V2 Focal
47,0.0001797172314512,0.7505268004429079,0.8503544217436392,0.7524883875248839,0.6989507667473769,0.793006993006993,0.7159090909090909,0.2793850471749382,1,neural_pair_scorer_v2_focal,focal,V2 Focal
48,0.000248851032106,0.7511383409034416,0.8497982561256845,0.7562254259501966,0.6997578692493946,0.7861035422343324,0.7285353535353535,0.2789214680021495,1,neural_pair_scorer_v2_focal,focal,V2 Focal
