pair_id,target_enzyme,target_substrate,node_id,gene,uniprot,degree,base_prob,masked_prob,importance_drop
DUB|Q14694|P04637,USP10,TP53,1051,ENO1,P06733,593,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,897,GJA1,P17302,611,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1316,PTPRF,P10586,62,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,850,NPM1,P06748,521,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,618,GPR37,O15354,554,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1325,VAMP8,Q9BV40,570,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,784,TLR9,Q9NR96,433,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1992,TAAR1,Q96RJ0,548,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1436,CDK2,P24941,553,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,800,MET,P08581,190,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,537,LYN,P07948,571,0.9962882995605469,0.9962873458862305,9.5367431640625e-07
DUB|Q14694|P04637,USP10,TP53,1908,PKD2,Q13563,668,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1984,LPAR1,Q92633,498,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1605,JKAMP,Q9P055,191,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,637,BAX,Q07812,195,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,2007,HAS2,Q92819,652,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1418,CD40LG,P29965,689,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,867,ADRB2,P07550,579,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,829,TEK,Q02763,703,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1579,ORAI1,Q96D31,548,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1580,SLC38A2,Q96QD8,512,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,68,KITLG,P21583,685,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,809,PDGFRA,P16234,533,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,130,MARCHF8,Q5T0T0,454,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1534,CXCR4,P61073,559,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,328,SMURF1,Q9HCE7,667,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1157,SFN,P31947,275,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1188,TFRC,P02786,556,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,807,SRC,P12931,840,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,955,HLA-B,P01889,570,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1300,SLC6A4,P31645,516,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1959,NOX4,Q9NPH5,562,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,429,ATXN3,P54252,208,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,426,USP5,P45974,101,0.9962882995605469,0.99628746509552,8.344650268554688e-07
DUB|Q14694|P04637,USP10,TP53,1776,ERGIC3,Q9Y282,294,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,509,PTEN,P60484,280,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1682,BTK,Q06187,455,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
DUB|Q14694|P04637,USP10,TP53,1794,BACE1,P56817,680,0.9962882995605469,0.9962875843048096,7.152557373046875e-07
